ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
763,Парк культуры (КЛЦ) 3,md,1417189974704,3G,UMTS,1,250,1,660,6892888,-1,-79
,ServiceLog,md,1417189975585,3G,UMTS,1,250,1,660,6892888,-1,-79
,ServiceLog,md,1417189976641,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189977667,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189978689,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189979712,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189980733,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189981765,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189982794,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189983816,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189984840,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189985871,3G,UMTS,1,250,1,660,6892888,-1,-83
764,Парк культуры (КЛЦ) 4,md,1417189986509,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189986920,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189987945,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189988961,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189989980,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189991000,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417189992024,3G,UMTS,1,250,1,660,6892888,-1,-79
,ServiceLog,md,1417189993045,3G,UMTS,1,250,1,660,6892888,-1,-79
,ServiceLog,md,1417189994067,3G,UMTS,1,250,1,660,6892888,-1,-79
,ServiceLog,md,1417189995127,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189996145,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189997167,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189998201,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417189999248,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417190000267,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417190001283,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417190002330,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417190003372,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417190004391,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417190005451,3G,UMTS,1,250,1,660,6892888,-1,-81
,ServiceLog,md,1417190006511,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417190007561,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417190008612,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417190009626,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417190010675,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417190011731,3G,UMTS,1,250,1,660,6892888,-1,-83
,ServiceLog,md,1417190012776,3G,UMTS,1,250,1,660,6892888,-1,-85
,ServiceLog,md,1417190013814,3G,UMTS,1,250,1,660,6892888,-1,-85
,ServiceLog,md,1417190014837,3G,UMTS,1,250,1,660,6892888,-1,-85
,ServiceLog,md,1417190015881,3G,UMTS,1,250,1,660,6892888,-1,-87
,ServiceLog,md,1417190016931,3G,UMTS,1,250,1,660,6892888,-1,-87
,ServiceLog,md,1417190017979,3G,UMTS,1,250,1,660,6892888,-1,-87
,ServiceLog,md,1417190019020,3G,UMTS,1,250,1,660,6892888,-1,-89
,ServiceLog,md,1417190020037,3G,UMTS,1,250,1,660,6892888,-1,-89
,ServiceLog,md,1417190021094,3G,UMTS,1,250,1,660,6892888,-1,-89
,ServiceLog,md,1417190022144,3G,UMTS,1,250,1,660,6892888,-1,-89
,ServiceLog,md,1417190023201,3G,UMTS,1,250,1,660,6892888,-1,-89
,ServiceLog,md,1417190024252,3G,UMTS,1,250,1,660,6892888,-1,-89
,ServiceLog,md,1417190025271,3G,UMTS,1,250,1,660,6892888,-1,-91
,ServiceLog,md,1417190026327,3G,UMTS,1,250,1,660,6892888,-1,-91
,ServiceLog,md,1417190027369,3G,UMTS,1,250,1,660,6892888,-1,-91
,ServiceLog,md,1417190028441,3G,UMTS,1,250,1,660,6892888,-1,-93
,ServiceLog,md,1417190029458,3G,UMTS,1,250,1,660,6892889,-1,-93
,ServiceLog,md,1417190030474,3G,UMTS,1,250,1,660,6892889,-1,-93
,ServiceLog,md,1417190031521,3G,UMTS,1,250,1,660,6892889,-1,-93
,ServiceLog,md,1417190032581,3G,UMTS,1,250,1,660,6892889,-1,-93
,ServiceLog,md,1417190033703,3G,UMTS,1,250,1,660,6892889,-1,-93
,ServiceLog,md,1417190034748,3G,UMTS,1,250,1,660,6892889,-1,-93
,ServiceLog,md,1417190035775,3G,UMTS,1,250,1,660,6892889,-1,-93
,ServiceLog,md,1417190036825,3G,UMTS,1,250,1,660,6892889,-1,-89
,ServiceLog,md,1417190037871,3G,UMTS,1,250,1,660,6892889,-1,-89
,ServiceLog,md,1417190038889,3G,UMTS,1,250,1,660,6892889,-1,-89
,ServiceLog,md,1417190039938,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190040956,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190042005,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190043051,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190044098,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190045147,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190046191,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190047241,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190048291,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190049342,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190050415,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190051440,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190052491,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190053530,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190054581,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190055632,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190056651,3G,UMTS,1,250,1,660,6892889,-1,-87
,ServiceLog,md,1417190057701,3G,UMTS,1,250,1,660,6892889,-1,-85
,ServiceLog,md,1417190058722,3G,UMTS,1,250,1,660,6892889,-1,-85
,ServiceLog,md,1417190059782,3G,UMTS,1,250,1,660,6892889,-1,-85
,ServiceLog,md,1417190060840,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190061881,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190062917,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190063969,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190065016,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190066045,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190067064,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190068103,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190069151,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190070194,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190071231,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190072256,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190073301,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190074353,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190075392,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190076446,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190077488,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190078539,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190079554,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190080612,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190081630,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190082648,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190083702,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190084725,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190085776,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190086820,3G,UMTS,1,250,1,660,6892889,-1,-73
,ServiceLog,md,1417190087838,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190088891,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190089951,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190091009,3G,UMTS,1,250,1,660,6892889,-1,-77
,ServiceLog,md,1417190092061,3G,UMTS,1,250,1,660,6892889,-1,-77
,ServiceLog,md,1417190093114,3G,UMTS,1,250,1,660,6892889,-1,-77
,ServiceLog,md,1417190094148,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190095165,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190096209,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190097247,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190098262,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190099282,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190100331,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190101371,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190102420,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190103441,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190104491,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190105543,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190106587,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190107610,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190108631,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190109680,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190110720,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190111766,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190112811,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190113829,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190114861,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190115900,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190116915,3G,UMTS,1,250,1,660,6892889,-1,-81
,ServiceLog,md,1417190117962,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190119008,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190120041,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190121093,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190122141,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190123166,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190124184,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190125205,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190126343,3G,UMTS,1,250,1,660,6892889,-1,-79
,ServiceLog,md,1417190127368,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190128408,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190129434,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190130471,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190131507,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190132533,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190133577,3G,UMTS,1,250,1,660,6892889,-1,-71
771,Киевская (КЛЦ) 1,md,1417190133898,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190134590,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190135644,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190136700,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190137740,3G,UMTS,1,250,1,660,6892889,-1,-71
,ServiceLog,md,1417190138762,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190139779,3G,UMTS,1,250,1,660,6892889,-1,-75
,ServiceLog,md,1417190140795,3G,UMTS,1,250,1,660,6892889,-1,-75
