ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
923,Рижская 3,Andrey,1435842348399,2G,EDGE,1,250,2,7763,1280,-1,-59,449805108,1435842348
,ServiceLog,Andrey,1435842348617,2G,EDGE,1,250,2,7763,1280,-1,-59,449805108,1435842348
,ServiceLog,Andrey,1435842349633,2G,EDGE,1,250,2,7763,1280,-1,-59,449805108,1435842348
,ServiceLog,Andrey,1435842350661,2G,EDGE,1,250,2,7763,1280,-1,-63,449805108,1435842348
,ServiceLog,Andrey,1435842351691,2G,EDGE,1,250,2,7763,1280,-1,-63,449805108,1435842348
,ServiceLog,Andrey,1435842352722,2G,EDGE,1,250,2,7763,1280,-1,-63,449805108,1435842348
,ServiceLog,Andrey,1435842353758,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842354820,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842355876,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842356960,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
924,Рижская 4,Andrey,1435842357633,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842358001,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842359019,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842360068,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842361093,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842362122,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842363299,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842364313,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842365334,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842366356,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842367394,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842368409,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842369427,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842370500,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842371568,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842372665,2G,EDGE,1,250,2,7763,1280,-1,-65,449805108,1435842348
