ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power
1182,Кузнецкий мост 2,md,1418648008049,3G,UMTS,1,250,1,770,6892918,-1,-87
,ServiceLog,md,1418648009011,3G,UMTS,1,250,1,770,6892918,-1,-87
,ServiceLog,md,1418648010071,3G,UMTS,1,250,1,770,6892918,-1,-87
,ServiceLog,md,1418648011135,3G,UMTS,1,250,1,770,6892918,-1,-87
,ServiceLog,md,1418648012236,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648013333,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648014413,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648015479,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648016563,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648017657,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648018725,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648019775,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648020839,3G,UMTS,1,250,1,770,6892918,-1,0
,ServiceLog,md,1418648021896,2G,EDGE,1,250,1,770,11281,-1,0
,ServiceLog,md,1418648022917,2G,EDGE,1,250,1,770,11281,-1,0
,ServiceLog,md,1418648023948,2G,EDGE,250-1-770-11281,250,1,770,11282,-1,0
,ServiceLog,md,1418648023948,2G,EDGE,1,250,1,770,11281,-1,0
,ServiceLog,md,1418648025008,2G,EDGE,1,250,1,770,11281,-1,-79
,ServiceLog,md,1418648025008,2G,EDGE,250-1-770-11281,250,1,770,11282,-1,-95
,ServiceLog,md,1418648026079,2G,EDGE,1,250,1,770,11281,-1,-79
,ServiceLog,md,1418648026079,2G,EDGE,250-1-770-11281,250,1,770,11282,-1,-95
,ServiceLog,md,1418648027116,2G,EDGE,1,250,1,770,11281,-1,-79
,ServiceLog,md,1418648027116,2G,EDGE,250-1-770-11281,250,1,770,11282,-1,-93
,ServiceLog,md,1418648028191,2G,EDGE,1,250,1,770,11281,-1,-75
,ServiceLog,md,1418648028191,2G,EDGE,250-1-770-11281,250,1,770,11282,-1,-93
1183,Кузнецкий мост 3,md,1418648028294,2G,EDGE,250-1-770-11281,250,1,770,11282,-1,-93
1183,Кузнецкий мост 3,md,1418648028294,2G,EDGE,1,250,1,770,11281,-1,-75
