ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
442,Арбатская (АПК) 2,md,1418375166505,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375167457,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375168485,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375169512,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375170532,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375171566,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375172637,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375173705,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375174771,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375175837,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375176895,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375177953,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375179024,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375180087,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375181151,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375182224,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375183327,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375184411,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375185447,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375186507,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375187574,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375188645,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375189712,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375190773,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375191846,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375192916,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375193940,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375195008,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375196071,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375197150,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375198221,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375199302,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375200371,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375201395,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375202459,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375203522,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375204559,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375205621,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375206713,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375207756,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375208791,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375209824,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
,ServiceLog,md,1418375210859,unknown,unknown,1,-1,-1,-1,-1,-1,-1,1418375057
