ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
903,ВДНХ 3,Andrey,1435842085981,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842086164,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842087182,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842088229,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842089316,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842090342,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842091383,2G,EDGE,1,250,2,7763,720,-1,-77,449805108,1435842085
,ServiceLog,Andrey,1435842092723,2G,EDGE,1,250,2,7763,720,-1,-77,449805108,1435842085
,ServiceLog,Andrey,1435842093764,2G,EDGE,1,250,2,7763,720,-1,-77,449805108,1435842085
,ServiceLog,Andrey,1435842094915,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
904,ВДНХ 4,Andrey,1435842095686,2G,EDGE,1,250,2,7763,720,-1,-73,449805108,1435842085
,ServiceLog,Andrey,1435842095925,2G,EDGE,1,250,2,7763,720,-1,-73,449805108,1435842085
,ServiceLog,Andrey,1435842097007,2G,EDGE,1,250,2,7763,720,-1,-69,449805108,1435842085
,ServiceLog,Andrey,1435842098043,2G,EDGE,1,250,2,7763,720,-1,-69,449805108,1435842085
,ServiceLog,Andrey,1435842099062,2G,EDGE,1,250,2,7763,720,-1,-67,449805108,1435842085
,ServiceLog,Andrey,1435842100079,2G,EDGE,1,250,2,7763,720,-1,-67,449805108,1435842085
,ServiceLog,Andrey,1435842101097,2G,EDGE,1,250,2,7763,720,-1,-67,449805108,1435842085
,ServiceLog,Andrey,1435842102115,2G,EDGE,1,250,2,7763,720,-1,-67,449805108,1435842085
,ServiceLog,Andrey,1435842103131,2G,EDGE,1,250,2,7763,720,-1,-69,449805108,1435842085
,ServiceLog,Andrey,1435842104139,2G,EDGE,1,250,2,7763,720,-1,-73,449805108,1435842085
,ServiceLog,Andrey,1435842105164,2G,EDGE,1,250,2,7763,720,-1,-77,449805108,1435842085
,ServiceLog,Andrey,1435842106220,2G,EDGE,1,250,2,7763,720,-1,-77,449805108,1435842085
,ServiceLog,Andrey,1435842107323,2G,EDGE,1,250,2,7763,720,-1,-77,449805108,1435842085
,ServiceLog,Andrey,1435842108368,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842109424,2G,EDGE,1,250,2,7763,720,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842110464,2G,EDGE,1,250,2,7763,720,-1,-71,449805108,1435842085
,ServiceLog,Andrey,1435842111502,2G,EDGE,1,250,2,7763,720,-1,-67,449805108,1435842085
,ServiceLog,Andrey,1435842112530,2G,EDGE,1,250,2,7763,720,-1,-67,449805108,1435842085
,ServiceLog,Andrey,1435842113628,2G,EDGE,1,250,2,7763,720,-1,-67,449805108,1435842085
,ServiceLog,Andrey,1435842114635,2G,EDGE,1,250,2,7763,720,-1,-69,449805108,1435842085
,ServiceLog,Andrey,1435842115650,2G,EDGE,1,250,2,7763,720,-1,-73,449805108,1435842085
,ServiceLog,Andrey,1435842116694,2G,EDGE,1,250,2,7763,720,-1,-79,449805108,1435842085
,ServiceLog,Andrey,1435842117703,2G,EDGE,1,250,2,7763,720,-1,-85,449805108,1435842085
,ServiceLog,Andrey,1435842118741,2G,EDGE,1,250,2,7763,720,-1,-85,449805108,1435842085
,ServiceLog,Andrey,1435842119752,2G,EDGE,1,250,2,7763,720,-1,-91,449805108,1435842085
,ServiceLog,Andrey,1435842120767,2G,EDGE,1,250,2,7763,720,-1,-93,449805108,1435842085
,ServiceLog,Andrey,1435842121780,2G,EDGE,1,250,2,7763,720,-1,-93,449805108,1435842085
,ServiceLog,Andrey,1435842122793,2G,EDGE,1,250,2,7763,720,-1,-95,449805108,1435842085
,ServiceLog,Andrey,1435842123827,2G,EDGE,1,250,2,7763,720,-1,-95,449805108,1435842085
,ServiceLog,Andrey,1435842124839,2G,EDGE,1,250,2,7763,720,-1,-99,449805108,1435842085
,ServiceLog,Andrey,1435842125856,2G,EDGE,1,250,2,7763,720,-1,-99,449805108,1435842085
,ServiceLog,Andrey,1435842126934,2G,EDGE,1,250,2,7763,720,-1,-101,449805108,1435842085
,ServiceLog,Andrey,1435842127943,2G,EDGE,1,250,2,7763,720,-1,-103,449805108,1435842085
,ServiceLog,Andrey,1435842128958,2G,EDGE,1,250,2,7763,720,-1,-105,449805108,1435842085
,ServiceLog,Andrey,1435842129992,2G,EDGE,1,250,2,7763,720,-1,-105,449805108,1435842085
,ServiceLog,Andrey,1435842131005,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842132026,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842133039,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842134047,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842135061,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842136089,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842137101,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842138142,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842139168,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842140189,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842141196,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842142213,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842143226,2G,EDGE,1,250,2,7763,1270,-1,-107,449805108,1435842085
,ServiceLog,Andrey,1435842144233,2G,EDGE,1,250,2,7763,1270,-1,-105,449805108,1435842085
,ServiceLog,Andrey,1435842145249,2G,EDGE,1,250,2,7763,1270,-1,-101,449805108,1435842085
,ServiceLog,Andrey,1435842146377,2G,EDGE,1,250,2,7763,1270,-1,-101,449805108,1435842085
,ServiceLog,Andrey,1435842147399,2G,EDGE,1,250,2,7763,1270,-1,-97,449805108,1435842085
,ServiceLog,Andrey,1435842148422,2G,EDGE,1,250,2,7763,1270,-1,-93,449805108,1435842085
,ServiceLog,Andrey,1435842149433,2G,EDGE,1,250,2,7763,1270,-1,-89,449805108,1435842085
,ServiceLog,Andrey,1435842150457,2G,EDGE,1,250,2,7763,1270,-1,-89,449805108,1435842085
,ServiceLog,Andrey,1435842151484,2G,EDGE,1,250,2,7763,1270,-1,-87,449805108,1435842085
,ServiceLog,Andrey,1435842152501,2G,EDGE,1,250,2,7763,1270,-1,-85,449805108,1435842085
,ServiceLog,Andrey,1435842153546,2G,EDGE,1,250,2,7763,1270,-1,-83,449805108,1435842085
,ServiceLog,Andrey,1435842154604,2G,EDGE,1,250,2,7763,1270,-1,-81,449805108,1435842085
,ServiceLog,Andrey,1435842155638,2G,EDGE,1,250,2,7763,1270,-1,-81,449805108,1435842085
,ServiceLog,Andrey,1435842156683,2G,EDGE,1,250,2,7763,1270,-1,-79,449805108,1435842085
,ServiceLog,Andrey,1435842157773,2G,EDGE,1,250,2,7763,1270,-1,-77,449805108,1435842085
,ServiceLog,Andrey,1435842158811,2G,EDGE,1,250,2,7763,1270,-1,-75,449805108,1435842085
,ServiceLog,Andrey,1435842159847,2G,EDGE,1,250,2,7763,1270,-1,-73,449805108,1435842085
,ServiceLog,Andrey,1435842160890,2G,EDGE,1,250,2,7763,1270,-1,-69,449805108,1435842085
,ServiceLog,Andrey,1435842161932,2G,EDGE,1,250,2,7763,1270,-1,-63,449805108,1435842085
,ServiceLog,Andrey,1435842162961,2G,EDGE,1,250,2,7763,1270,-1,-59,449805108,1435842085
,ServiceLog,Andrey,1435842164010,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842165124,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842166175,2G,EDGE,1,250,2,7763,1270,-1,-51,449805108,1435842085
,ServiceLog,Andrey,1435842167217,2G,EDGE,1,250,2,7763,1270,-1,-51,449805108,1435842085
,ServiceLog,Andrey,1435842168330,2G,EDGE,1,250,2,7763,1270,-1,-51,449805108,1435842085
,ServiceLog,Andrey,1435842169340,2G,EDGE,1,250,2,7763,1270,-1,-51,449805108,1435842085
911,Алексеевская 1,Andrey,1435842169379,2G,EDGE,1,250,2,7763,1270,-1,-51,449805108,1435842085
,ServiceLog,Andrey,1435842170360,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842171423,2G,EDGE,1,250,2,7763,1270,-1,-55,449805108,1435842085
,ServiceLog,Andrey,1435842172495,2G,EDGE,1,250,2,7763,1270,-1,-55,449805108,1435842085
,ServiceLog,Andrey,1435842173531,2G,EDGE,1,250,2,7763,1270,-1,-55,449805108,1435842085
,ServiceLog,Andrey,1435842174563,2G,EDGE,1,250,2,7763,1270,-1,-55,449805108,1435842085
,ServiceLog,Andrey,1435842175605,2G,EDGE,1,250,2,7763,1270,-1,-55,449805108,1435842085
,ServiceLog,Andrey,1435842176697,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842177772,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842178824,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842179940,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842180971,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842182014,2G,EDGE,1,250,2,7763,1270,-1,-53,449805108,1435842085
,ServiceLog,Andrey,1435842183050,2G,EDGE,1,250,2,7763,1270,-1,-55,449805108,1435842085
,ServiceLog,Andrey,1435842184100,2G,EDGE,1,250,2,7763,1270,-1,-57,449805108,1435842085
,ServiceLog,Andrey,1435842185153,2G,EDGE,1,250,2,7763,1270,-1,-57,449805108,1435842085
912,Алексеевская 2,Andrey,1435842185399,2G,EDGE,1,250,2,7763,1270,-1,-59,449805108,1435842085
