ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
1093,Новоясеневская 3,bishop,1417415787966,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415788829,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415789854,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415791822,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415792837,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415793852,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415794867,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415795886,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415796901,2G,EDGE,1,250,1,770,561,-1,-69
,ServiceLog,bishop,1417415798092,2G,EDGE,1,250,1,770,561,-1,-67
,ServiceLog,bishop,1417415799112,2G,EDGE,1,250,1,770,561,-1,-67
,ServiceLog,bishop,1417415800134,2G,EDGE,1,250,1,770,561,-1,-67
1094,Новоясеневская 4,bishop,1417415800584,2G,EDGE,1,250,1,770,561,-1,-67
,ServiceLog,bishop,1417415801148,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415802165,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415803187,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415804206,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415805237,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415806263,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415807287,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415808300,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415809317,2G,EDGE,1,250,1,770,561,-1,-65
,ServiceLog,bishop,1417415810344,2G,EDGE,1,250,1,770,561,-1,-67
,ServiceLog,bishop,1417415811361,2G,EDGE,1,250,1,770,561,-1,-67
,ServiceLog,bishop,1417415813291,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415814313,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415815329,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415816343,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415817356,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415818367,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415819383,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415820399,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415821427,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415822454,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415823485,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415824517,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415825539,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415826570,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415827596,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415828623,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415829641,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415830665,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415831682,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415832708,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415833733,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415834750,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415835767,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415836793,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415837824,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415838845,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415839862,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415840886,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415841916,2G,EDGE,1,250,1,770,561,-1,-71
,ServiceLog,bishop,1417415842936,2G,EDGE,1,250,1,770,561,-1,-71
