Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,1000,993,7736,250,2,Шаболовская 3,2G,EDGE,-1,-73,1435918867869,Anna,1435916076,244724959
250-2-7736-1000,49565,993,26802,250,99,Шаболовская 3,2G,EDGE,-1,-111,1435918867869,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-73,1435918868570,Anna,1435916076,244724959
250-2-7736-1000,49565,,26802,250,99,ServiceLog,2G,EDGE,-1,-111,1435918868570,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-81,1435918869580,Anna,1435916076,244724959
250-2-7736-1000,49565,,26802,250,99,ServiceLog,2G,EDGE,-1,-111,1435918869580,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-81,1435918870645,Anna,1435916076,244724959
250-2-7736-1000,49565,,26802,250,99,ServiceLog,2G,EDGE,-1,-111,1435918870645,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-81,1435918871660,Anna,1435916076,244724959
250-2-7736-1000,49565,,26802,250,99,ServiceLog,2G,EDGE,-1,-111,1435918871660,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-81,1435918872739,Anna,1435916076,244724959
250-2-7736-1000,49565,,26802,250,99,ServiceLog,2G,EDGE,-1,-111,1435918872739,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-75,1435918873758,Anna,1435916076,244724959
250-2-7736-1000,49565,,26802,250,99,ServiceLog,2G,EDGE,-1,-111,1435918873758,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-75,1435918874792,Anna,1435916076,244724959
250-2-7736-1000,49565,,26802,250,99,ServiceLog,2G,EDGE,-1,-111,1435918874792,Anna,1435916076,244724959
1,1000,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435918875803,Anna,1435916076,244724959
