Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,420,1363,7763,250,2,Савеловская 3,2G,EDGE,-1,-69,1435847373148,Anna,1435844125,449805108
250-2-7763-420,19115,1363,26627,250,99,Савеловская 3,2G,EDGE,-1,-109,1435847373148,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435847373222,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847373222,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435847374295,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847374295,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435847375307,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847375307,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435847376381,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847376381,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435847377392,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847377392,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435847378472,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847378472,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435847379483,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847379483,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435847380559,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847380559,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-75,1435847381572,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847381572,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-75,1435847382647,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847382647,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-73,1435847383657,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847383657,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-73,1435847384734,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847384734,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-91,1435847385744,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847385744,Anna,1435844125,449805108
1,420,1364,7763,250,2,Савеловская 4,2G,EDGE,-1,-91,1435847385879,Anna,1435844125,449805108
250-2-7763-420,19115,1364,26627,250,99,Савеловская 4,2G,EDGE,-1,-109,1435847385879,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-91,1435847386827,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847386827,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-85,1435847387838,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847387838,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-85,1435847388906,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847388906,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-99,1435847389918,Anna,1435844125,449805108
250-2-7763-420,19115,,26627,250,99,ServiceLog,2G,EDGE,-1,-109,1435847389918,Anna,1435844125,449805108
1,420,,7763,250,2,ServiceLog,2G,EDGE,-1,-99,1435847390993,Anna,1435844125,449805108
