Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,140,713,7763,250,2,Курская (КЛЦ) 3,2G,EDGE,-1,-69,1435916636735,Anna,1435913844,244724959
250-2-7763-140,150,713,7763,250,2,Курская (КЛЦ) 3,2G,EDGE,-1,-111,1435916636735,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435916637519,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916637519,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-75,1435916638537,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916638537,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-75,1435916639616,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916639616,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435916640629,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916640629,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435916641703,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916641703,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-63,1435916642716,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916642716,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-63,1435916643790,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916643790,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-57,1435916644800,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916644800,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-57,1435916645874,Anna,1435913844,244724959
250-2-7763-140,150,,7763,250,2,ServiceLog,2G,EDGE,-1,-111,1435916645874,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-51,1435916646888,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916646888,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-51,1435916647969,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916647969,Anna,1435913844,244724959
1,140,714,7763,250,2,Курская (КЛЦ) 4,2G,EDGE,-1,-51,1435916648635,Anna,1435913844,244724959
250-2-7763-140,160,714,7763,250,2,Курская (КЛЦ) 4,2G,EDGE,-1,-107,1435916648635,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435916648990,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916648990,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435916650024,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916650024,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-95,1435916651036,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916651036,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-95,1435916652074,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916652074,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-105,1435916653087,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916653087,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-105,1435916654128,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916654128,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-113,1435916655139,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916655139,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-113,1435916656214,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916656214,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-109,1435916657229,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916657229,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-109,1435916658310,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916658310,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-103,1435916659320,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916659320,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-103,1435916660390,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916660390,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916661402,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916661402,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916662482,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916662482,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-105,1435916663493,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916663493,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-105,1435916664572,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916664572,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-95,1435916665581,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916665581,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-95,1435916666622,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916666622,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-91,1435916667639,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916667639,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-91,1435916668686,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916668686,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-99,1435916669708,Anna,1435913844,244724959
250-2-7763-140,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-107,1435916669708,Anna,1435913844,244724959
1,140,,7763,250,2,ServiceLog,2G,EDGE,-1,-99,1435916670782,Anna,1435913844,244724959
