Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,-1,1453,-1,-1,-1,Нагорная 3,unknown,unknown,-1,-1,1435827181116,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827181881,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827183251,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827184281,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827185306,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827186433,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827187444,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827188533,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827189562,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827190576,vlad,1435827245,321756903
1,-1,1454,-1,-1,-1,Нагорная 4,unknown,unknown,-1,-1,1435827190923,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827191599,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827192612,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827193628,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827194648,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827195701,vlad,1435827245,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435827196921,vlad,1435827245,321756903
