Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,10762604,253,7784,250,2,Каширская (КХЛ) 3,3G,UMTS,-1,-89,1435825782979,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-89,1435825783385,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-93,1435825784419,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-93,1435825785433,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-95,1435825786447,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-95,1435825787459,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-95,1435825788474,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-95,1435825789489,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-95,1435825790514,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-95,1435825791536,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-91,1435825792549,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-91,1435825793564,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-91,1435825794577,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-79,1435825795591,vlad,1435825847,321756903
1,10762604,254,7784,250,2,Каширская (КХЛ) 4,3G,HSDPA,-1,-79,1435825795780,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-79,1435825796606,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-79,1435825797632,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-81,1435825798660,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-81,1435825799680,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-81,1435825800693,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-85,1435825801707,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-85,1435825802744,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-85,1435825803794,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-87,1435825804819,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-87,1435825805834,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-87,1435825806885,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-79,1435825807900,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-79,1435825808916,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-79,1435825809931,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-81,1435825810946,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-81,1435825811986,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-81,1435825813020,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-87,1435825814037,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-87,1435825815062,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-87,1435825816096,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-93,1435825817128,vlad,1435825847,321756903
1,10762604,,7784,250,2,ServiceLog,3G,HSDPA,-1,-93,1435825818141,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825819162,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825820195,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825821235,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825822257,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825823300,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825824314,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825825365,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825826413,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825827446,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,0,1435825828458,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,0,1435825829472,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,0,1435825830486,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,0,1435825831501,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825832517,vlad,1435825847,321756903
1,1470,,7784,250,2,ServiceLog,2G,GPRS,-1,-93,1435825833531,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825834552,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825835583,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825836612,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825837645,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825838677,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825839689,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825840705,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825841719,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825842733,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825843781,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825844803,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825845817,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825846844,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825847859,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825848869,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825849883,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825850896,vlad,1435825847,321756903
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435825851907,vlad,1435825847,321756903
