ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
992,Шаболовская 2,Andrey,1435850432132,2G,EDGE,1,250,2,7736,1000,-1,-71,597905036,1435850333
,ServiceLog,Andrey,1435850432665,2G,EDGE,1,250,2,7736,1000,-1,-73,597905036,1435850333
,ServiceLog,Andrey,1435850433683,2G,EDGE,1,250,2,7736,1000,-1,-73,597905036,1435850333
,ServiceLog,Andrey,1435850434742,2G,EDGE,1,250,2,7736,1000,-1,-73,597905036,1435850333
,ServiceLog,Andrey,1435850435758,2G,EDGE,1,250,2,7736,1000,-1,-73,597905036,1435850333
,ServiceLog,Andrey,1435850436787,2G,EDGE,1,250,2,7736,1000,-1,-73,597905036,1435850333
,ServiceLog,Andrey,1435850437925,2G,EDGE,1,250,2,7736,1000,-1,-73,597905036,1435850333
,ServiceLog,Andrey,1435850439111,2G,EDGE,1,250,2,7736,1000,-1,-71,597905036,1435850333
,ServiceLog,Andrey,1435850440176,2G,EDGE,1,250,2,7736,1000,-1,-71,597905036,1435850333
,ServiceLog,Andrey,1435850441235,2G,EDGE,1,250,2,7736,1000,-1,-69,597905036,1435850333
,ServiceLog,Andrey,1435850442273,2G,EDGE,1,250,2,7736,1000,-1,-69,597905036,1435850333
,ServiceLog,Andrey,1435850443326,2G,EDGE,1,250,2,7736,1000,-1,-65,597905036,1435850333
,ServiceLog,Andrey,1435850444473,2G,EDGE,1,250,2,7736,1000,-1,-65,597905036,1435850333
,ServiceLog,Andrey,1435850445508,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850446548,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850447634,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850448689,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850449721,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850450752,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850451794,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850452916,2G,EDGE,1,250,2,7736,1000,-1,-63,597905036,1435850333
,ServiceLog,Andrey,1435850453981,2G,EDGE,1,250,2,7736,1000,-1,-67,597905036,1435850333
,ServiceLog,Andrey,1435850455025,2G,EDGE,1,250,2,7736,1000,-1,-69,597905036,1435850333
993,Шаболовская 3,Andrey,1435850455762,2G,EDGE,1,250,2,7736,1000,-1,-69,597905036,1435850333
