ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power
242,Кантемировская 2,User1,1435819880610,2G,EDGE,1,250,99,26803,49617,-1,-71
,ServiceLog,User1,1435819881200,2G,EDGE,1,250,99,26803,49617,-1,-71
,ServiceLog,User1,1435819882267,2G,EDGE,1,250,99,26803,49617,-1,-71
,ServiceLog,User1,1435819883311,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819884331,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819885382,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819886423,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819887484,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819888532,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819889669,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819890715,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819891762,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819892826,2G,EDGE,1,250,99,26803,49617,-1,-73
,ServiceLog,User1,1435819893906,2G,EDGE,1,250,99,26803,49617,-1,-75
,ServiceLog,User1,1435819894944,2G,EDGE,1,250,99,26803,49617,-1,-75
,ServiceLog,User1,1435819895999,2G,EDGE,1,250,99,26803,49617,-1,-77
,ServiceLog,User1,1435819897100,2G,EDGE,1,250,99,26803,49617,-1,-77
,ServiceLog,User1,1435819898140,2G,EDGE,1,250,99,26803,49617,-1,-79
,ServiceLog,User1,1435819899157,2G,EDGE,1,250,99,26803,49617,-1,-79
,ServiceLog,User1,1435819900206,2G,EDGE,1,250,99,26803,49617,-1,-79
,ServiceLog,User1,1435819901267,2G,EDGE,1,250,99,26803,49617,-1,-79
243,Кантемировская 3,User1,1435819901531,2G,EDGE,1,250,99,26803,49617,-1,-79
