ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
932,Проспект Мира (КРЛ) 2,Andrey,1435842466955,2G,EDGE,1,250,2,7763,270,-1,-63,449805108,1435842348
,ServiceLog,Andrey,1435842467531,2G,EDGE,1,250,2,7763,270,-1,-65,449805108,1435842348
,ServiceLog,Andrey,1435842468544,2G,EDGE,1,250,2,7763,270,-1,-67,449805108,1435842348
,ServiceLog,Andrey,1435842469580,2G,EDGE,1,250,2,7763,270,-1,-69,449805108,1435842348
,ServiceLog,Andrey,1435842470644,2G,EDGE,1,250,2,7763,270,-1,-71,449805108,1435842348
,ServiceLog,Andrey,1435842471785,2G,EDGE,1,250,2,7763,270,-1,-73,449805108,1435842348
,ServiceLog,Andrey,1435842472871,2G,EDGE,1,250,2,7763,270,-1,-73,449805108,1435842348
,ServiceLog,Andrey,1435842473918,2G,EDGE,1,250,2,7763,270,-1,-73,449805108,1435842348
,ServiceLog,Andrey,1435842474995,2G,EDGE,1,250,2,7763,270,-1,-75,449805108,1435842348
,ServiceLog,Andrey,1435842476029,2G,EDGE,1,250,2,7763,270,-1,-75,449805108,1435842348
,ServiceLog,Andrey,1435842477101,2G,EDGE,1,250,2,7763,270,-1,-75,449805108,1435842348
,ServiceLog,Andrey,1435842478271,2G,EDGE,1,250,2,7763,270,-1,-75,449805108,1435842348
,ServiceLog,Andrey,1435842479401,2G,EDGE,1,250,2,7763,270,-1,-73,449805108,1435842348
,ServiceLog,Andrey,1435842480423,2G,EDGE,1,250,2,7763,270,-1,-67,449805108,1435842348
,ServiceLog,Andrey,1435842481443,2G,EDGE,1,250,2,7763,270,-1,-63,449805108,1435842348
,ServiceLog,Andrey,1435842482481,2G,EDGE,1,250,2,7763,270,-1,-57,449805108,1435842348
,ServiceLog,Andrey,1435842483523,2G,EDGE,1,250,2,7763,270,-1,-57,449805108,1435842348
,ServiceLog,Andrey,1435842484562,2G,EDGE,1,250,2,7763,270,-1,-55,449805108,1435842348
,ServiceLog,Andrey,1435842485635,2G,EDGE,1,250,2,7763,270,-1,-55,449805108,1435842348
,ServiceLog,Andrey,1435842486661,2G,EDGE,1,250,2,7763,270,-1,-55,449805108,1435842348
,ServiceLog,Andrey,1435842487699,2G,EDGE,1,250,2,7763,270,-1,-53,449805108,1435842348
,ServiceLog,Andrey,1435842488835,2G,EDGE,1,250,2,7763,270,-1,-53,449805108,1435842348
