Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,160,1513,7763,250,2,Чкаловская 3,2G,EDGE,-1,-75,1435913196779,Anna,1435909946,77603657
250-2-7763-160,-1,1513,-1,-1,-1,Чкаловская 3,2G,EDGE,-1,-109,1435913196779,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-75,1435913197061,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913197061,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-79,1435913198071,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913198071,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-79,1435913199150,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913199150,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-85,1435913200168,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913200168,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-85,1435913201240,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913201240,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-85,1435913202251,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913202251,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-85,1435913203281,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913203281,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-87,1435913204291,Anna,1435909946,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-109,1435913204291,Anna,1435909946,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-87,1435913205372,Anna,1435909946,77603657
