ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
682,Новослободская 2,Andrey,1435843599842,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843600207,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843601224,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843602242,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843603335,2G,EDGE,1,250,2,7763,250,-1,-75,449805108,1435843480
,ServiceLog,Andrey,1435843604387,2G,EDGE,1,250,2,7763,250,-1,-77,449805108,1435843480
,ServiceLog,Andrey,1435843605535,2G,EDGE,1,250,2,7763,250,-1,-79,449805108,1435843480
,ServiceLog,Andrey,1435843606587,2G,EDGE,1,250,2,7763,250,-1,-81,449805108,1435843480
,ServiceLog,Andrey,1435843607630,2G,EDGE,1,250,2,7763,250,-1,-81,449805108,1435843480
,ServiceLog,Andrey,1435843608703,2G,EDGE,1,250,2,7763,250,-1,-79,449805108,1435843480
,ServiceLog,Andrey,1435843609739,2G,EDGE,1,250,2,7763,250,-1,-75,449805108,1435843480
,ServiceLog,Andrey,1435843610810,2G,EDGE,1,250,2,7763,250,-1,-73,449805108,1435843480
,ServiceLog,Andrey,1435843611855,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843612924,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843614005,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843615064,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843616111,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843617161,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843618203,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843619251,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843620287,2G,EDGE,1,250,2,7763,250,-1,-71,449805108,1435843480
,ServiceLog,Andrey,1435843621328,2G,EDGE,1,250,2,7763,250,-1,-69,449805108,1435843480
