Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,710,213,7765,250,2,Домодедовская 3,2G,EDGE,-1,-71,1435910249207,Anna,1435906998,77603657
250-2-7765-710,49625,213,26803,250,99,Домодедовская 3,2G,EDGE,-1,-87,1435910249207,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-83,1435910249355,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910249355,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-83,1435910250387,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910250387,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-71,1435910251397,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910251397,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-71,1435910252471,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910252471,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-81,1435910253491,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910253491,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-81,1435910254572,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910254572,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-75,1435910255585,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910255585,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-75,1435910256663,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910256663,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-77,1435910257675,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910257675,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-77,1435910258754,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910258754,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-51,1435910259772,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910259772,Anna,1435906998,77603657
1,710,214,7765,250,2,Домодедовская 4,2G,EDGE,-1,-51,1435910260197,Anna,1435906998,77603657
250-2-7765-710,49625,214,26803,250,99,Домодедовская 4,2G,EDGE,-1,-87,1435910260197,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-51,1435910260848,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910260848,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-75,1435910261860,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910261860,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-75,1435910262938,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910262938,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-79,1435910263950,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910263950,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-79,1435910264989,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910264989,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-67,1435910265999,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910265999,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-67,1435910267050,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910267050,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-51,1435910268068,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910268068,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-51,1435910269140,Anna,1435906998,77603657
250-2-7765-710,49625,,26803,250,99,ServiceLog,2G,EDGE,-1,-87,1435910269140,Anna,1435906998,77603657
1,710,,7765,250,2,ServiceLog,2G,EDGE,-1,-65,1435910270151,Anna,1435906998,77603657
