Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,-1,1333,-1,-1,-1,Петровско-Разумовская 3,unknown,unknown,-1,-1,1435845898332,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845899026,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845900061,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845901083,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845902120,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845903153,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845904187,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845905528,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845906556,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845907591,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845908627,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845909669,vlad,1435845964,449805108
1,-1,1334,-1,-1,-1,Петровско-Разумовская 4,unknown,unknown,-1,-1,1435845910566,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845910681,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845911709,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845912751,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845913789,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845914822,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845915855,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845916891,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845917921,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845918961,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845919994,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845921027,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845922060,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845923085,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845924097,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845925123,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845926150,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845927190,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845928225,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845929263,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845930297,vlad,1435845964,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435845931310,vlad,1435845964,449805108
