ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power
1483,Чертановская 3,Bishop,1426340950838,2G,GPRS,1,250,99,26802,4016,-1,-79
,ServiceLog,Bishop,1426340951681,2G,GPRS,1,250,99,26802,4016,-1,-79
,ServiceLog,Bishop,1426340952709,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340953903,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340954934,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340955964,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340956995,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340958030,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340959064,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340960131,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340961158,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340962186,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340963214,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340964235,2G,GPRS,1,250,99,26802,4016,-1,-77
,ServiceLog,Bishop,1426340965329,2G,GPRS,1,250,99,26802,4016,-1,-75
1484,Чертановская 4,Bishop,1426340965562,2G,GPRS,1,250,99,26802,4016,-1,-75
,ServiceLog,Bishop,1426340966348,2G,GPRS,1,250,99,26802,4016,-1,-73
,ServiceLog,Bishop,1426340967375,2G,GPRS,1,250,99,26802,4016,-1,-73
,ServiceLog,Bishop,1426340968403,2G,GPRS,1,250,99,26802,4016,-1,-69
,ServiceLog,Bishop,1426340969451,2G,GPRS,1,250,99,26802,4016,-1,-67
,ServiceLog,Bishop,1426340970469,2G,GPRS,1,250,99,26802,4016,-1,-65
,ServiceLog,Bishop,1426340971497,2G,GPRS,1,250,99,26802,4016,-1,-65
,ServiceLog,Bishop,1426340972527,2G,GPRS,1,250,99,26802,4016,-1,-63
,ServiceLog,Bishop,1426340973554,2G,GPRS,1,250,99,26802,4016,-1,-63
,ServiceLog,Bishop,1426340974603,2G,GPRS,1,250,99,26802,4016,-1,-63
,ServiceLog,Bishop,1426340975638,2G,GPRS,1,250,99,26802,4016,-1,-63
,ServiceLog,Bishop,1426340976666,2G,GPRS,1,250,99,26802,4016,-1,-63
,ServiceLog,Bishop,1426340977684,2G,GPRS,1,250,99,26802,4016,-1,-63
,ServiceLog,Bishop,1426340978714,2G,GPRS,1,250,99,26802,4016,-1,-63
,ServiceLog,Bishop,1426340979729,2G,GPRS,1,250,99,26802,4016,-1,-65
,ServiceLog,Bishop,1426340980754,2G,GPRS,1,250,99,26802,4016,-1,-67
,ServiceLog,Bishop,1426340981769,2G,GPRS,1,250,99,26802,4016,-1,-67
,ServiceLog,Bishop,1426340982784,2G,GPRS,1,250,99,26802,4016,-1,-67
,ServiceLog,Bishop,1426340983803,2G,GPRS,1,250,99,26802,4016,-1,-67
,ServiceLog,Bishop,1426340984825,2G,GPRS,1,250,99,26802,4016,-1,-69
,ServiceLog,Bishop,1426340985852,2G,GPRS,1,250,99,26802,4016,-1,-69
,ServiceLog,Bishop,1426340986885,2G,GPRS,1,250,99,26802,4016,-1,-69
,ServiceLog,Bishop,1426340987905,2G,GPRS,1,250,99,26802,4016,-1,-71
,ServiceLog,Bishop,1426340988947,2G,GPRS,1,250,99,26802,4016,-1,-71
,ServiceLog,Bishop,1426340989974,2G,GPRS,1,250,99,26802,4016,-1,-71
,ServiceLog,Bishop,1426340991028,2G,GPRS,1,250,99,26802,4016,-1,-71
,ServiceLog,Bishop,1426340992062,2G,GPRS,1,250,99,26802,4016,-1,-73
,ServiceLog,Bishop,1426340993093,2G,GPRS,1,250,99,26802,4016,-1,-73
,ServiceLog,Bishop,1426340994112,2G,GPRS,1,250,99,26802,4016,-1,-73
,ServiceLog,Bishop,1426340995144,2G,GPRS,1,250,99,26802,4016,-1,-75
,ServiceLog,Bishop,1426340996183,2G,GPRS,1,250,99,26802,4016,-1,-75
,ServiceLog,Bishop,1426340997207,2G,GPRS,1,250,99,26802,4016,-1,-81
,ServiceLog,Bishop,1426340998230,2G,GPRS,1,250,99,26802,4015,-1,-81
,ServiceLog,Bishop,1426340999252,2G,GPRS,1,250,99,26802,4015,-1,-79
,ServiceLog,Bishop,1426341000281,2G,GPRS,1,250,99,26802,4015,-1,-77
,ServiceLog,Bishop,1426341001310,2G,GPRS,1,250,99,26802,4015,-1,-77
,ServiceLog,Bishop,1426341002336,2G,GPRS,1,250,99,26802,4015,-1,-73
,ServiceLog,Bishop,1426341003372,2G,GPRS,1,250,99,26802,4015,-1,-69
,ServiceLog,Bishop,1426341004400,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341005420,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341006451,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341007487,2G,GPRS,1,250,99,26802,4015,-1,-59
,ServiceLog,Bishop,1426341008518,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341009546,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341010578,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341011605,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341012623,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341013654,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341014688,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341015717,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341016748,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341017773,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341018802,2G,GPRS,1,250,99,26802,4015,-1,-57
,ServiceLog,Bishop,1426341019832,2G,GPRS,1,250,99,26802,4015,-1,-59
,ServiceLog,Bishop,1426341020864,2G,GPRS,1,250,99,26802,4015,-1,-59
,ServiceLog,Bishop,1426341021894,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341022923,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341023975,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341025006,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341026029,2G,GPRS,1,250,99,26802,4015,-1,-65
,ServiceLog,Bishop,1426341027055,2G,GPRS,1,250,99,26802,4015,-1,-65
,ServiceLog,Bishop,1426341028073,2G,GPRS,1,250,99,26802,4015,-1,-65
,ServiceLog,Bishop,1426341029094,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341030684,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341031711,2G,GPRS,1,250,99,26802,4015,-1,-63
,ServiceLog,Bishop,1426341032810,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341033864,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341034893,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341035918,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341036946,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341037978,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341039004,2G,GPRS,1,250,99,26802,4015,-1,-61
,ServiceLog,Bishop,1426341040070,2G,GPRS,1,250,99,26802,4015,-1,-63
1471,Севастопольская 1,Bishop,1426341041064,2G,GPRS,1,250,99,26802,4015,-1,-67
,ServiceLog,Bishop,1426341041624,2G,GPRS,1,250,99,26802,4015,-1,-67
,ServiceLog,Bishop,1426341042657,2G,GPRS,1,250,99,26802,4015,-1,-69
,ServiceLog,Bishop,1426341043679,2G,GPRS,1,250,99,26802,4015,-1,-69
