ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
1443,Нагатинская 3,Andrey,1435827377188,2G,EDGE,1,250,2,7755,790,-1,-83,321756903,1435827377
,ServiceLog,Andrey,1435827377358,2G,EDGE,1,250,2,7755,790,-1,-83,321756903,1435827377
,ServiceLog,Andrey,1435827378374,2G,EDGE,1,250,2,7755,790,-1,-83,321756903,1435827377
,ServiceLog,Andrey,1435827379430,2G,EDGE,1,250,2,7755,790,-1,-83,321756903,1435827377
,ServiceLog,Andrey,1435827380559,2G,EDGE,1,250,2,7755,790,-1,-83,321756903,1435827377
,ServiceLog,Andrey,1435827381653,2G,EDGE,1,250,2,7755,790,-1,-83,321756903,1435827377
,ServiceLog,Andrey,1435827382674,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827383726,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827384779,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827385912,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827386979,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
1444,Нагатинская 4,Andrey,1435827387291,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827388013,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827389042,2G,EDGE,1,250,2,7755,790,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827390090,2G,GPRS,1,250,2,7755,-1,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827391146,2G,GPRS,1,250,2,7755,-1,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827392165,2G,GPRS,1,250,2,7755,-1,-1,-85,321756903,1435827377
,ServiceLog,Andrey,1435827393231,3G,HSDPA,1,250,2,7755,10424399,-1,-67,321756903,1435827377
,ServiceLog,Andrey,1435827394266,3G,HSDPA,1,250,2,7755,10424399,-1,-67,321756903,1435827377
,ServiceLog,Andrey,1435827395320,3G,HSDPA,1,250,2,7755,10424399,-1,-67,321756903,1435827377
,ServiceLog,Andrey,1435827396330,3G,HSDPA,1,250,2,7755,10424399,-1,-67,321756903,1435827377
,ServiceLog,Andrey,1435827397348,3G,HSDPA,1,250,2,7755,10424399,-1,-67,321756903,1435827377
,ServiceLog,Andrey,1435827398410,3G,HSDPA,1,250,2,7755,10454396,-1,-67,321756903,1435827377
,ServiceLog,Andrey,1435827399431,3G,HSDPA,1,250,2,7755,10454396,-1,-67,321756903,1435827377
,ServiceLog,Andrey,1435827400462,3G,HSDPA,1,250,2,7755,10454396,-1,-75,321756903,1435827377
,ServiceLog,Andrey,1435827401577,3G,HSDPA,1,250,2,7755,10454396,-1,-75,321756903,1435827377
,ServiceLog,Andrey,1435827402611,3G,HSDPA,1,250,2,7755,10454396,-1,-81,321756903,1435827377
,ServiceLog,Andrey,1435827403653,3G,HSDPA,1,250,2,7755,10454396,-1,-81,321756903,1435827377
,ServiceLog,Andrey,1435827404774,3G,HSDPA,1,250,2,7755,10454396,-1,-89,321756903,1435827377
,ServiceLog,Andrey,1435827405810,3G,HSDPA,1,250,2,7755,10454396,-1,-89,321756903,1435827377
,ServiceLog,Andrey,1435827406864,3G,HSDPA,1,250,2,7755,10454396,-1,-89,321756903,1435827377
,ServiceLog,Andrey,1435827407901,3G,HSDPA,1,250,2,7755,10454396,-1,-89,321756903,1435827377
,ServiceLog,Andrey,1435827408933,3G,HSDPA,1,250,2,7755,10454396,-1,-89,321756903,1435827377
