ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
1052,Беляево 2,bishop,1417416330203,2G,EDGE,1,250,1,770,563,-1,-77
,ServiceLog,bishop,1417416331149,2G,EDGE,1,250,1,770,563,-1,-79
,ServiceLog,bishop,1417416332166,2G,EDGE,1,250,1,770,563,-1,-79
,ServiceLog,bishop,1417416333187,2G,EDGE,1,250,1,770,563,-1,-79
,ServiceLog,bishop,1417416334220,2G,EDGE,1,250,1,770,563,-1,-79
,ServiceLog,bishop,1417416335241,2G,EDGE,1,250,1,770,563,-1,-81
,ServiceLog,bishop,1417416336267,2G,EDGE,1,250,1,770,563,-1,-81
,ServiceLog,bishop,1417416337292,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416338309,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416339330,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416340371,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416341394,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416342420,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416343447,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416344474,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416345503,2G,EDGE,1,250,1,770,563,-1,-83
,ServiceLog,bishop,1417416346535,2G,EDGE,1,250,1,770,563,-1,-83
1053,Беляево 3,bishop,1417416347151,2G,EDGE,1,250,1,770,563,-1,-83
