ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
2192,Сретенский бульвар 2,Andrey,1435912955431,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912956402,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912957440,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912958497,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912959584,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912960639,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912961687,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912962723,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912963752,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912964890,2G,EDGE,1,250,99,26627,19051,-1,-79,597024711,1435912803
,ServiceLog,Andrey,1435912965948,2G,EDGE,1,250,99,26627,19051,-1,-77,597024711,1435912803
,ServiceLog,Andrey,1435912966989,2G,EDGE,1,250,99,26627,19051,-1,-77,597024711,1435912803
,ServiceLog,Andrey,1435912968021,2G,EDGE,1,250,99,26627,19051,-1,-77,597024711,1435912803
,ServiceLog,Andrey,1435912969062,2G,EDGE,1,250,99,26627,19051,-1,-73,597024711,1435912803
,ServiceLog,Andrey,1435912970141,2G,EDGE,1,250,99,26627,19051,-1,-73,597024711,1435912803
,ServiceLog,Andrey,1435912971216,2G,EDGE,1,250,99,26627,19051,-1,-73,597024711,1435912803
,ServiceLog,Andrey,1435912972281,2G,EDGE,1,250,99,26627,19051,-1,-73,597024711,1435912803
,ServiceLog,Andrey,1435912973312,2G,EDGE,1,250,99,26627,19051,-1,-73,597024711,1435912803
,ServiceLog,Andrey,1435912974344,2G,EDGE,1,250,99,26627,19051,-1,-73,597024711,1435912803
,ServiceLog,Andrey,1435912975394,2G,EDGE,1,250,99,26627,19051,-1,-73,597024711,1435912803
