ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power
1553,Печатники 3,Anna,1435911848994,2G,EDGE,1,250,2,7784,1420,-1,-87
1553,Печатники 3,Anna,1435911848994,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911849738,2G,EDGE,1,250,2,7784,1420,-1,-89
,ServiceLog,Anna,1435911849738,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911850773,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911850773,2G,EDGE,1,250,2,7784,1420,-1,-89
,ServiceLog,Anna,1435911851786,2G,EDGE,1,250,2,7784,1420,-1,-77
,ServiceLog,Anna,1435911851786,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911852858,2G,EDGE,1,250,2,7784,1420,-1,-77
,ServiceLog,Anna,1435911852858,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911853868,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911853868,2G,EDGE,1,250,2,7784,1420,-1,-87
,ServiceLog,Anna,1435911854939,2G,EDGE,1,250,2,7784,1420,-1,-87
,ServiceLog,Anna,1435911854939,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911855949,2G,EDGE,1,250,2,7784,1420,-1,-77
,ServiceLog,Anna,1435911855949,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911857181,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911857181,2G,EDGE,1,250,2,7784,1420,-1,-77
,ServiceLog,Anna,1435911858198,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911858198,2G,EDGE,1,250,2,7784,1420,-1,-69
,ServiceLog,Anna,1435911859269,2G,EDGE,1,250,2,7784,1420,-1,-69
,ServiceLog,Anna,1435911859269,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911860299,2G,EDGE,1,250,2,7784,1420,-1,-55
,ServiceLog,Anna,1435911860299,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
1554,Печатники 4,Anna,1435911861011,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
1554,Печатники 4,Anna,1435911861011,2G,EDGE,1,250,2,7784,1420,-1,-55
,ServiceLog,Anna,1435911861376,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
,ServiceLog,Anna,1435911861376,2G,EDGE,1,250,2,7784,1420,-1,-55
,ServiceLog,Anna,1435911862389,2G,EDGE,1,250,2,7784,1420,-1,-85
,ServiceLog,Anna,1435911862389,2G,EDGE,250-2-7784-1420,250,99,26627,57845,-1,-105
