Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,-1,1353,-1,-1,-1,Дмитровская 3,unknown,unknown,-1,-1,1435846161692,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846162112,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846163381,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846164413,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846165445,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846166482,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846167520,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846168536,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846169574,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846170620,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846171680,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846172694,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846173731,vlad,1435846227,449805108
1,-1,1354,-1,-1,-1,Дмитровская 4,unknown,unknown,-1,-1,1435846173911,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846174763,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846175794,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846176827,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846177839,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846178871,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846179903,vlad,1435846227,449805108
1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1435846180935,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435846181966,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435846183001,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435846184041,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435846185121,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435846186136,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435846187149,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-73,1435846188164,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-73,1435846189194,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-73,1435846190210,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-77,1435846191258,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-77,1435846192304,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-77,1435846193318,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-81,1435846194335,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-81,1435846195360,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-81,1435846196380,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-85,1435846197401,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-85,1435846198435,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-85,1435846199449,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-87,1435846200469,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-87,1435846201492,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-87,1435846202543,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-91,1435846203557,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-91,1435846204574,vlad,1435846227,449805108
1,840,,7788,250,2,ServiceLog,2G,EDGE,-1,-91,1435846205585,vlad,1435846227,449805108
