Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,890,1293,7741,250,2,Алтуфьево 3,2G,EDGE,-1,-69,1435848540440,Anna,1435845293,449805108
250-2-7741-890,-1,1293,-1,-1,-1,Алтуфьево 3,2G,EDGE,-1,-107,1435848540440,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-69,1435848540971,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848540971,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848541981,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848541981,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-77,1435848543058,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848543058,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-81,1435848544097,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848544097,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-81,1435848545185,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848545185,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-79,1435848546199,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848546199,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-79,1435848547283,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848547283,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-65,1435848548294,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848548294,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-65,1435848549363,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848549363,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-57,1435848550376,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848550376,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-57,1435848551467,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848551467,Anna,1435845293,449805108
1,890,1294,7741,250,2,Алтуфьево 4,2G,EDGE,-1,-57,1435848551785,Anna,1435845293,449805108
250-2-7741-890,-1,1294,-1,-1,-1,Алтуфьево 4,2G,EDGE,-1,-107,1435848551785,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-51,1435848552486,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848552486,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-51,1435848553565,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848553565,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-59,1435848554575,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848554575,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-59,1435848555652,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848555652,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-83,1435848556662,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848556662,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-83,1435848557736,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848557736,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-59,1435848558746,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848558746,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-59,1435848559822,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848559822,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-83,1435848560832,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848560832,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-83,1435848561914,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848561914,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-93,1435848562925,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848562925,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-93,1435848563999,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848563999,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-105,1435848565010,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848565010,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-105,1435848566095,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848566095,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-109,1435848567105,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848567105,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-109,1435848568180,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848568180,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848569192,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848569192,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848570275,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848570275,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848571296,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848571296,Anna,1435845293,449805108
1,890,,7741,250,2,ServiceLog,2G,EDGE,-1,-113,1435848572373,Anna,1435845293,449805108
250-2-7741-890,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435848572373,Anna,1435845293,449805108
