Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,160,1513,7763,250,2,Чкаловская 3,2G,EDGE,-1,-87,1435913656151,Anna,1435910406,77603657
250-2-7763-160,-1,1513,-1,-1,-1,Чкаловская 3,2G,EDGE,-1,-107,1435913656151,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-87,1435913656870,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913656870,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-87,1435913657949,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913657949,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-91,1435913658958,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913658958,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-91,1435913659988,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913659988,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435913660999,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913660999,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435913662085,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913662085,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435913663095,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913663095,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-83,1435913664171,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913664171,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435913665183,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913665183,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435913666226,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913666226,Anna,1435910406,77603657
1,160,1514,7763,250,2,Чкаловская 4,2G,EDGE,-1,-69,1435913666418,Anna,1435910406,77603657
250-2-7763-160,-1,1514,-1,-1,-1,Чкаловская 4,2G,EDGE,-1,-107,1435913666418,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-51,1435913667236,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913667236,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-51,1435913668289,Anna,1435910406,77603657
250-2-7763-160,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-107,1435913668289,Anna,1435910406,77603657
1,160,,7763,250,2,ServiceLog,2G,EDGE,-1,-53,1435913669300,Anna,1435910406,77603657
