ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
1003,Ленинский проспект 3,Andrey,1435915497053,2G,EDGE,1,250,2,7736,1010,-1,-73,244724959,1435915497
,ServiceLog,Andrey,1435915497954,2G,EDGE,1,250,2,7736,1010,-1,-73,244724959,1435915497
,ServiceLog,Andrey,1435915498978,2G,EDGE,1,250,2,7736,1010,-1,-73,244724959,1435915497
,ServiceLog,Andrey,1435915500005,2G,EDGE,1,250,2,7736,1010,-1,-73,244724959,1435915497
,ServiceLog,Andrey,1435915501088,2G,EDGE,1,250,2,7736,1010,-1,-73,244724959,1435915497
,ServiceLog,Andrey,1435915502101,2G,EDGE,1,250,2,7736,1010,-1,-69,244724959,1435915497
,ServiceLog,Andrey,1435915503149,2G,EDGE,1,250,2,7736,1010,-1,-69,244724959,1435915497
,ServiceLog,Andrey,1435915504259,2G,EDGE,1,250,2,7736,1010,-1,-69,244724959,1435915497
,ServiceLog,Andrey,1435915505303,2G,EDGE,1,250,2,7736,1010,-1,-67,244724959,1435915497
,ServiceLog,Andrey,1435915506345,2G,EDGE,1,250,2,7736,1010,-1,-67,244724959,1435915497
,ServiceLog,Andrey,1435915507443,2G,EDGE,1,250,2,7736,1010,-1,-63,244724959,1435915497
1004,Ленинский проспект 4,Andrey,1435915507742,2G,EDGE,1,250,2,7736,1010,-1,-63,244724959,1435915497
,ServiceLog,Andrey,1435915508490,2G,EDGE,1,250,2,7736,1010,-1,-61,244724959,1435915497
,ServiceLog,Andrey,1435915509533,2G,EDGE,1,250,2,7736,1010,-1,-61,244724959,1435915497
,ServiceLog,Andrey,1435915510602,2G,EDGE,1,250,2,7736,1010,-1,-59,244724959,1435915497
,ServiceLog,Andrey,1435915511647,2G,EDGE,1,250,2,7736,1010,-1,-59,244724959,1435915497
,ServiceLog,Andrey,1435915512660,2G,EDGE,1,250,2,7736,1010,-1,-59,244724959,1435915497
,ServiceLog,Andrey,1435915513691,2G,EDGE,1,250,2,7736,1010,-1,-59,244724959,1435915497
,ServiceLog,Andrey,1435915514709,2G,EDGE,1,250,2,7736,1010,-1,-59,244724959,1435915497
,ServiceLog,Andrey,1435915515775,2G,EDGE,1,250,2,7736,1010,-1,-59,244724959,1435915497
,ServiceLog,Andrey,1435915516859,2G,EDGE,1,250,2,7736,1010,-1,-61,244724959,1435915497
,ServiceLog,Andrey,1435915517900,2G,EDGE,1,250,2,7736,1010,-1,-65,244724959,1435915497
,ServiceLog,Andrey,1435915518922,2G,EDGE,1,250,2,7736,1010,-1,-67,244724959,1435915497
,ServiceLog,Andrey,1435915519988,2G,EDGE,1,250,2,7736,1010,-1,-67,244724959,1435915497
