Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,1110,1463,7755,250,2,Нахимовский проспект 3,2G,EDGE,-1,-59,1435908929330,Anna,1435905680,828403345
250-2-7755-1110,4017,1463,26802,250,99,Нахимовский проспект 3,2G,EDGE,-1,-77,1435908929330,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-55,1435908930019,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908930019,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-55,1435908931048,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908931048,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-65,1435908932058,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908932058,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-65,1435908933148,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908933148,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-59,1435908934160,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908934160,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-59,1435908935201,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908935201,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-61,1435908936214,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908936214,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-61,1435908937243,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908937243,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908938257,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908938257,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908939346,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908939346,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908940356,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908940356,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908941441,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908941441,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908942455,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908942455,Anna,1435905680,828403345
1,1110,1464,7755,250,2,Нахимовский проспект 4,2G,EDGE,-1,-51,1435908942802,Anna,1435905680,828403345
250-2-7755-1110,4017,1464,26802,250,99,Нахимовский проспект 4,2G,EDGE,-1,-77,1435908942802,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908943538,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908943538,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-79,1435908944556,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908944556,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-79,1435908945649,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908945649,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-67,1435908946660,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908946660,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-67,1435908947743,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908947743,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-55,1435908948755,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908948755,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-55,1435908949787,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908949787,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908950797,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908950797,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-51,1435908951828,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908951828,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-85,1435908952849,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908952849,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-85,1435908953884,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908953884,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-93,1435908954896,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908954896,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-93,1435908955967,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908955967,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-93,1435908956995,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908956995,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-93,1435908958102,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908958102,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-103,1435908959115,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908959115,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-103,1435908960189,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908960189,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-105,1435908961203,Anna,1435905680,828403345
250-2-7755-1110,4017,,26802,250,99,ServiceLog,2G,EDGE,-1,-77,1435908961203,Anna,1435905680,828403345
1,1110,,7755,250,2,ServiceLog,2G,EDGE,-1,-105,1435908962286,Anna,1435905680,828403345
