Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,340,983,7736,250,2,Октябрьская (КРЛ) 3,2G,EDGE,-1,-73,1435917974928,Anna,1435915183,244724959
250-2-7736-340,-1,983,-1,-1,-1,Октябрьская (КРЛ) 3,2G,EDGE,-1,-111,1435917974928,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-73,1435917975894,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917975894,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-73,1435917976979,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917976979,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-75,1435917978001,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917978001,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-75,1435917979079,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917979079,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435917980091,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917980091,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435917981169,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917981169,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435917982180,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917982180,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-77,1435917983255,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917983255,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-85,1435917984267,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917984267,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-85,1435917985346,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917985346,Anna,1435915183,244724959
1,340,984,7736,250,2,Октябрьская (КРЛ) 4,2G,EDGE,-1,-85,1435917985951,Anna,1435915183,244724959
250-2-7736-340,-1,984,-1,-1,-1,Октябрьская (КРЛ) 4,2G,EDGE,-1,-111,1435917985951,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-85,1435917986356,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917986356,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-85,1435917987436,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917987436,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-107,1435917988457,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917988457,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-107,1435917989536,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917989536,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435917990548,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917990548,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435917991626,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917991626,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435917992638,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917992638,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435917993719,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917993719,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-101,1435917994731,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917994731,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-101,1435917995816,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917995816,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-99,1435917996827,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917996827,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-99,1435917997906,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917997906,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435917998917,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917998917,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435917999991,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435917999991,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435918001000,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435918001000,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435918002067,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435918002067,Anna,1435915183,244724959
1,340,,7736,250,2,ServiceLog,2G,EDGE,-1,-113,1435918003089,Anna,1435915183,244724959
250-2-7736-340,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-111,1435918003089,Anna,1435915183,244724959
