Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,720,903,7763,250,2,ВДНХ 3,2G,EDGE,-1,-69,1435840188982,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435840189075,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435840190100,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435840191119,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435840192152,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-71,1435840193181,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-71,1435840194194,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-71,1435840195207,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-73,1435840196237,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-73,1435840197273,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-73,1435840198286,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435840199308,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435840200321,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-65,1435840201355,vlad,1435840251,461992391
1,720,904,7763,250,2,ВДНХ 4,2G,EDGE,-1,-65,1435840201615,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-61,1435840202391,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-61,1435840203431,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-61,1435840204473,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-63,1435840205486,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-63,1435840206506,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-63,1435840207520,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435840208560,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435840209572,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435840210585,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-55,1435840211598,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-55,1435840212613,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-55,1435840213651,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435840214663,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435840215676,vlad,1435840251,461992391
1,720,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435840216689,vlad,1435840251,461992391
