ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
743,Добрынинская 3,Andrey,1435828013595,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828013862,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828014873,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828015915,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828017048,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828018150,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828019221,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828020252,3G,HSDPA,1,250,2,7754,10571710,-1,-77,321756903,1435828013
,ServiceLog,Andrey,1435828021314,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828022385,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828023417,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828024528,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
744,Добрынинская 4,Andrey,1435828024606,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
,ServiceLog,Andrey,1435828025557,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
,ServiceLog,Andrey,1435828026590,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
,ServiceLog,Andrey,1435828027618,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
,ServiceLog,Andrey,1435828028653,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
,ServiceLog,Andrey,1435828029675,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
,ServiceLog,Andrey,1435828030700,3G,HSDPA,1,250,2,7754,10571710,-1,-73,321756903,1435828013
,ServiceLog,Andrey,1435828031758,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828032813,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828033849,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828034886,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828035964,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828036995,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828038033,3G,HSDPA,1,250,2,7754,10571710,-1,-75,321756903,1435828013
,ServiceLog,Andrey,1435828039147,3G,HSDPA,1,250,2,7754,10571710,-1,-79,321756903,1435828013
,ServiceLog,Andrey,1435828040160,3G,HSDPA,1,250,2,7754,10571710,-1,-79,321756903,1435828013
,ServiceLog,Andrey,1435828041194,3G,HSDPA,1,250,2,7754,10571710,-1,-79,321756903,1435828013
,ServiceLog,Andrey,1435828042326,3G,HSDPA,1,250,2,7754,10571710,-1,-85,321756903,1435828013
,ServiceLog,Andrey,1435828043360,3G,HSDPA,1,250,2,7754,10571710,-1,-85,321756903,1435828013
,ServiceLog,Andrey,1435828044395,3G,HSDPA,1,250,2,7754,10571710,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828045451,3G,HSDPA,1,250,2,7754,10571710,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828046500,3G,HSDPA,1,250,2,7754,10571710,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828047608,3G,HSDPA,1,250,2,7754,10571710,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828048639,3G,HSDPA,1,250,2,7754,10571710,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828049672,3G,HSDPA,1,250,2,7754,10571710,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828050798,3G,HSDPA,1,250,2,7754,10571710,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828051898,3G,HSDPA,1,250,2,7736,350,-1,-89,321756903,1435828013
,ServiceLog,Andrey,1435828052979,3G,HSDPA,1,250,2,7736,350,-1,-97,321756903,1435828013
,ServiceLog,Andrey,1435828054014,3G,HSDPA,1,250,2,7736,350,-1,-99,321756903,1435828013
,ServiceLog,Andrey,1435828055029,2G,EDGE,1,250,2,7736,350,-1,-107,321756903,1435828013
,ServiceLog,Andrey,1435828056086,2G,EDGE,1,250,2,7736,350,-1,-105,321756903,1435828013
,ServiceLog,Andrey,1435828057124,2G,EDGE,1,250,2,7736,350,-1,-105,321756903,1435828013
,ServiceLog,Andrey,1435828058156,2G,EDGE,1,250,2,7736,350,-1,-105,321756903,1435828013
,ServiceLog,Andrey,1435828059238,2G,EDGE,1,250,2,7736,350,-1,-105,321756903,1435828013
,ServiceLog,Andrey,1435828060324,2G,EDGE,1,250,2,7736,350,-1,-105,321756903,1435828013
,ServiceLog,Andrey,1435828061355,2G,EDGE,1,250,2,7736,350,-1,-105,321756903,1435828013
,ServiceLog,Andrey,1435828062396,3G,HSDPA,1,250,2,7754,10563138,-1,-105,321756903,1435828013
