Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,1280,923,7763,250,2,Рижская 3,2G,EDGE,-1,-69,1435845595756,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-67,1435845596210,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-67,1435845597293,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-67,1435845598316,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-67,1435845599353,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-73,1435845600367,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-73,1435845601444,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435845602457,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-69,1435845603534,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-61,1435845604544,Anna,1435842348,449805108
1,1280,924,7763,250,2,Рижская 4,2G,EDGE,-1,-61,1435845605065,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-61,1435845605634,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-71,1435845606646,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-71,1435845607715,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-93,1435845608732,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-93,1435845609815,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-75,1435845610824,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-75,1435845611851,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435845612860,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-59,1435845613940,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-63,1435845614952,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-63,1435845615989,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435845617006,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-77,1435845618087,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-81,1435845619104,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-81,1435845620182,Anna,1435842348,449805108
1,1280,,7763,250,2,ServiceLog,2G,EDGE,-1,-99,1435845621192,Anna,1435842348,449805108
