,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,43241,983,770,250,1,Октябрьская (КРЛ) 3,2G,EDGE,-1,-73,1417510589862,md,594556685,0.0,099$,$098,37.611810000000006,55.730069999999984
1,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417510590012,md,594556685,1.1328059228320594e-05,099$,$098,37.611809841753754,55.730069902038835
2,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417510591093,md,594556685,0.0007629367041340588,099$,$098,37.61179934222838,55.7300634023862
3,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417510592133,md,594556685,0.0025966096939720362,099$,$098,37.61177372690822,55.73004754540934
4,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417510593147,md,594556685,0.0054330438619303026,099$,$098,37.61173410361128,55.7300230168841
5,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417510594167,md,594556685,0.009330797530432849,099$,$098,37.61167965431268,55.72998931040092
6,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417510595352,md,594556685,0.015174595777106666,099$,$098,37.611598019929716,55.72993877511404
7,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417510596666,md,594556685,0.023307786855912154,099$,$098,37.61148440409165,55.72986844178574
8,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417510597717,md,594556685,0.031064532456835325,099$,$098,37.61137604697283,55.72980136372379
9,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417510598737,md,594556685,0.039656023581661926,099$,$098,37.61125602895592,55.72972706689276
10,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417510599819,md,594556685,0.04991481392333061,099$,$098,37.61111271976142,55.729638351535556
11,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417510600835,md,594556685,0.060621014913211674,099$,$098,37.610963160506486,55.72954576687219
12,1,43241,984,770,250,1,Октябрьская (КРЛ) 4,2G,EDGE,-1,-75,1417510601146,md,594556685,0.060621014913211674,099$,$098,37.610963160506486,55.72954576687219
13,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417510601850,md,594556685,0.06862006042078576,099$,$098,37.6108514186022,55.72947659289811
14,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417510602873,md,594556685,0.08024367350863494,099$,$098,37.610671757931854,55.72938748998398
15,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417510603968,md,594556685,0.09268537110396087,099$,$098,37.61045561455583,55.72930785863745
16,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417510605005,md,594556685,0.10446805813585966,099$,$098,37.610250919840006,55.72923244504617
17,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417510606037,md,594556685,0.11619392975540935,099$,$098,37.61004721214986,55.72915739495011
18,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417510607061,md,594556685,0.12782890700931987,099$,$098,37.60984508352196,55.72908292647041
19,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417510608281,md,594556685,0.14169088697217938,099$,$098,37.60960426629227,55.72899420410264
20,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-87,1417510609388,md,594556685,0.15426893288841104,099$,$098,37.60938575420522,55.72891369926588
21,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-87,1417510610415,md,594556685,0.1659379945135692,099$,$098,37.6091830771927,55.728838974563274
22,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-87,1417510611454,md,594556685,0.17774340445963308,099$,$098,37.60897814521648,55.72876327925177
23,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510612501,md,594556685,0.18963971148031492,099$,$098,37.6087716353436,55.7286870009673
24,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510613523,md,594556685,0.20125196311108154,099$,$098,37.6085700564331,55.72861254388227
25,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510614557,md,594556685,0.21300056035377513,099$,$098,37.60836611067758,55.728537212412576
26,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510615584,md,594556685,0.22466962468791205,099$,$098,37.6081635455464,55.72846239076039
27,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510616606,md,594556685,0.2362818736096999,099$,$098,37.60803004396395,55.72835182946118
28,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510617645,md,594556685,0.2480872835557638,099$,$098,37.60790813844926,55.72823210118937
29,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510618665,md,594556685,0.2596768095633865,099$,$098,37.60778846220427,55.72811456201516
30,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510619706,md,594556685,0.27150494513259427,099$,$098,37.60766632201931,55.72799460253495
31,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510620753,md,594556685,0.2834012521532761,099$,$098,37.60755749057759,55.72787081141526
32,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510621785,md,594556685,0.2951271264818046,099$,$098,37.60750038000311,55.72773755343949
33,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510622819,md,594556685,0.3068757237244982,099$,$098,37.60744345353791,55.72760399762401
34,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510623836,md,594556685,0.3184311626518945,099$,$098,37.60738959892077,55.72747235347018
35,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510624855,md,594556685,0.3300093272024347,099$,$098,37.60733563838988,55.72734044997186
36,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510625876,md,594556685,0.34161021466714,099$,$098,37.607281571957884,55.72720828715727
37,1,43241,,770,250,1,ServiceLog,2G,EDGE,-1,-89,1417510626903,md,594556685,0.3532792790012769,099$,$098,37.60726851252785,55.727072609327614
38,250-1-770-43241,19062,,26802,250,1,ServiceLog,2G,EDGE,-1,0,1417510626903,md,594556685,0.3532792790012769,099$,$098,37.60726851252785,55.727072609327614
39,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510627935,md,594556685,0.3650051506208266,099$,$098,37.60726661379978,55.72693552687966
40,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510628948,md,594556685,0.37651514101091393,099$,$098,37.60726475002856,55.72680096774425
41,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510630545,md,594556685,0.3946607045354333,099$,$098,37.60726181178294,55.726588833581104
42,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510631568,md,594556685,0.40628431762328243,099$,$098,37.60725992961322,55.72645294491491
43,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510632584,md,594556685,0.41782839509359626,099$,$098,37.60725806032241,55.72631798561107
44,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510633605,md,594556685,0.42942928255830154,099$,$098,37.60725618183256,55.726182361683996
45,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510634624,md,594556685,0.4410074471088417,099$,$098,37.60725430702216,55.72604700293679
46,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510635647,md,594556685,0.4526310601966909,099$,$098,37.60725242485243,55.72591111238491
