,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,10330152,943,7763,250,2,Сухаревская 3,3G,HSDPA,494,-79,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
1,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-113,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
2,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-111,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
3,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-113,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
4,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-113,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
5,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-113,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
6,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-79,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
7,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-113,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
8,250-2-7763-10330152,-1,943,-1,-1,-1,Сухаревская 3,3G,HSDPA,-1,-111,1435842940958,Anna,949957906,0.0,093$,$094,37.63215,55.77290999999999
9,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
10,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
11,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-79,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
12,1,10330152,,7763,250,2,ServiceLog,3G,HSDPA,494,-79,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
13,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
14,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
15,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
16,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
17,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842941836,Anna,949957906,0.0002788844228193773,093$,$094,37.63214812086,55.7729121638792
18,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
19,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-79,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
20,1,10330152,,7763,250,2,ServiceLog,3G,HSDPA,494,-83,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
21,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
22,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
23,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
24,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
25,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
26,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842942853,Anna,949957906,0.0012991330296538842,093$,$094,37.63214124636361,55.77292008004189
27,1,10330152,,7763,250,2,ServiceLog,3G,HSDPA,494,-83,1435842943939,Anna,949957906,0.003214838355977293,093$,$094,37.632128338226046,55.77293494409611
28,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-79,1435842943939,Anna,949957906,0.003214838355977293,093$,$094,37.632128338226046,55.77293494409611
29,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842943939,Anna,949957906,0.003214838355977293,093$,$094,37.632128338226046,55.77293494409611
30,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-111,1435842943939,Anna,949957906,0.003214838355977293,093$,$094,37.632128338226046,55.77293494409611
31,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842943939,Anna,949957906,0.003214838355977293,093$,$094,37.632128338226046,55.77293494409611
32,250-2-7763-10330152,-1,,-1,-1,-1,ServiceLog,3G,HSDPA,-1,-113,1435842943939,Anna,949957906,0.003214838355977293,093$,$094,37.632128338226046,55.77293494409611
