,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,561,2323,770,250,1,Битцевский парк 3,unknown,unknown,-1,-111,1417190573709,bishop,582358422,0.0,231$,$232,37.55644,55.60006999999999
1,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190574686,bishop,582358422,0.0002817979116310993,231$,$232,37.556448306445034,55.60006584677831
2,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190575712,bishop,582358422,0.0011844328633261762,231$,$232,37.55647491305673,55.60005254347218
3,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190576728,bishop,582358422,0.0026907590978186803,231$,$232,37.55651832197602,55.60002972685698
4,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190577761,bishop,582358422,0.004847161350801509,231$,$232,37.556580280782406,55.59999694930419
5,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190578778,bishop,582358422,0.007585657464863591,231$,$232,37.556658964594895,55.599955323820865
6,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190579796,bishop,582358422,0.010938436067625231,231$,$232,37.55675529827291,55.59990436110676
7,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190580824,bishop,582358422,0.014945086239305913,231$,$232,37.556870419309305,55.599843459364486
8,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190581857,bishop,582358422,0.019599756929748125,231$,$232,37.55700415958885,55.59977270748494
9,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190582889,bishop,582358422,0.024879061330478822,231$,$232,37.557155847150284,55.59969246089978
10,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190583918,bishop,582358422,0.030769117572850994,231$,$232,37.557325083132966,55.59960293055893
11,1,561,2324,770,250,1,Битцевский парк 4,unknown,unknown,-1,-111,1417190584498,bishop,582358422,0.030769117572850994,231$,$232,37.557325083132966,55.59960293055893
12,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190584933,bishop,582358422,0.03354019884305255,231$,$232,37.55740470319813,55.59956080935385
13,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190585963,bishop,582358422,0.04010160675135499,231$,$232,37.55759322878591,55.59946107395063
14,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190586992,bishop,582358422,0.046656644822254865,231$,$232,37.55778157135239,55.59936143511771
15,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190588018,bishop,582358422,0.053192570343351744,231$,$232,37.557969364767736,55.59926208655017
16,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190589050,bishop,582358422,0.05976671944525695,231$,$232,37.55815825644173,55.59916215671579
17,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190590070,bishop,582358422,0.06626442442314083,231$,$232,37.55834495168569,55.59906338861417
18,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190591099,bishop,582358422,0.0728194624940407,231$,$232,37.55853329425218,55.59896374877124
19,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190592125,bishop,582358422,0.07935538953393524,231$,$232,37.558721087711156,55.59886439917354
20,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190593142,bishop,582358422,0.08583398348081378,231$,$232,37.5589072338476,55.59876592082134
21,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190594176,bishop,582358422,0.09242087377632179,231$,$232,37.55909649160782,55.59866579604897
22,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190595201,bishop,582358422,0.0989504294600161,231$,$232,37.55928410200186,55.59856654254566
23,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190596234,bishop,582358422,0.10553094839932387,231$,$232,37.55947317669715,55.59846651411359
24,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190597260,bishop,582358422,0.1120668754392184,231$,$232,37.55965546389283,55.598364065839405
25,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190598288,bishop,582358422,0.11861554367271572,231$,$232,37.559830827908826,55.59825732320738
26,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190599314,bishop,582358422,0.1251514691938126,231$,$232,37.560005850693116,55.59815078799071
27,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190600330,bishop,582358422,0.13162369330328857,231$,$232,37.560179167644264,55.5980452908184
28,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190601363,bishop,582358422,0.13820421224259635,231$,$232,37.56035538457683,55.59793802815086
29,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190602399,bishop,582358422,0.14480384221290946,231$,$232,37.56053211327561,55.59783045367839
30,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190603428,bishop,582358422,0.1513588802838093,231$,$232,37.56070764786679,55.59772360576531
31,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190604444,bishop,582358422,0.1578311043932853,231$,$232,37.56084848288252,55.597603989775294
32,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190605478,bishop,582358422,0.16441799316999564,231$,$232,37.56098691845079,55.59748012691527
33,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190606521,bishop,582358422,0.17106221503972197,231$,$232,37.56112655897934,55.59735518554149
34,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190607537,bishop,582358422,0.17753443914919795,231$,$232,37.56126258465897,55.59723347811971
35,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190608572,bishop,582358422,0.1841276992821085,231$,$232,37.561401154132994,55.5971094942788
36,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190609624,bishop,582358422,0.19082925424485084,231$,$232,37.56152989242091,55.59697980164236
37,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190610653,bishop,582358422,0.1973842923157507,231$,$232,37.5616355821497,55.596846807377574
38,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190611671,bishop,582358422,0.2038692561000318,231$,$232,37.56174014204031,55.596715234396754
39,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190612701,bishop,582358422,0.21043066400833424,231$,$232,37.56184593447276,55.59658210999734
40,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190613728,bishop,582358422,0.2169729608856313,231$,$232,37.561951418769745,55.596449372891925
41,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190614744,bishop,582358422,0.2234451849951073,231$,$232,37.562055773253036,55.596318057055775
42,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190615772,bishop,582358422,0.22999385322860463,231$,$232,37.56216136027817,55.5961851897871
43,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190616804,bishop,582358422,0.2365680008117122,231$,$232,37.56226735811794,55.59605180511012
44,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190617841,bishop,582358422,0.2431740021382255,231$,$232,37.56237386954946,55.595917773687106
45,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190618868,bishop,582358422,0.24971629901552259,231$,$232,37.56247935384645,55.59578503433423
46,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190619915,bishop,582358422,0.25638600175365683,231$,$232,37.562586892363534,55.59564970952918
47,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190620940,bishop,582358422,0.2629155589561488,231$,$232,37.562692171253204,55.59551722775214
48,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190621974,bishop,582358422,0.2695024477328591,231$,$232,37.56279837452478,55.59538358229006
49,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190623004,bishop,582358422,0.27606385564116154,231$,$232,37.56290416695723,55.59525045337252
50,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190624020,bishop,582358422,0.2825360797506375,231$,$232,37.563008521440516,55.595119133523895
51,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190625042,bishop,582358422,0.28904652592212415,231$,$232,37.56311349219474,55.59498703771555
52,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190626072,bishop,582358422,0.29560793383042655,231$,$232,37.56321928462718,55.594853907452595
53,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190627095,bishop,582358422,0.3021247498393158,231$,$232,37.563324358085055,55.5947216815074
54,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190628126,bishop,582358422,0.3086925275850208,231$,$232,37.56343025322116,55.59458842109972
55,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190629154,bishop,582358422,0.3152411958185181,231$,$232,37.5635358402463,55.59445554797402
56,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190630180,bishop,582358422,0.32177712285841265,231$,$232,37.56364122183963,55.59432293291978
57,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190631209,bishop,582358422,0.32833216092931256,231$,$232,37.56374691156843,55.59418992964936
58,1,561,,770,250,1,ServiceLog,unknown,unknown,-1,-111,1417190632225,bishop,582358422,0.33480438351999087,231$,$232,37.56385126602723,55.59405860628229
