,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,11971,2163,660,250,1,Славянский бульвар 3,2G,EDGE,-1,-83,1417616442214,md,418809659,0.0,165$,$216,37.47074,55.72950999999998
1,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417616442606,md,418809659,3.0331573433066732e-05,165$,$216,37.470741521818404,55.72951025363642
2,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417616443660,md,418809659,0.0004127238250801636,165$,$216,37.47076070748875,55.7295134512484
3,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417616444694,md,418809659,0.0012140211776059554,165$,$216,37.47080091299154,55.72952014752277
4,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417616445715,md,418809659,0.002419396777922769,165$,$216,37.47086153688514,55.72952994323661
5,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417616446739,md,418809659,0.004041662825206512,165$,$216,37.470943128120446,55.729543126886
6,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417616447788,md,418809659,0.006132772321671222,165$,$216,37.471048299653354,55.729560120673064
7,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417616448836,md,418809659,0.008655681041320166,165$,$216,37.47117518835904,55.72958062354633
8,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417616449866,md,418809659,0.011557737099339702,165$,$216,37.471321146131565,55.729604207615594
9,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417616450912,md,418809659,0.014933503101028561,165$,$216,37.47149092896012,55.72963164135414
10,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417616451929,md,418809659,0.018629813041642386,165$,$216,37.471676833420524,55.72966168002561
11,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417616452987,md,418809659,0.02290847683228141,165$,$216,37.47189202713966,55.72969645126269
12,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417616454032,md,418809659,0.027568356195503813,165$,$216,37.47212639394668,55.729734320473085
13,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417616455068,md,418809659,0.032613656424395766,165$,$216,37.47238014534514,55.72977532182271
14,1,11971,2164,660,250,1,Славянский бульвар 4,2G,EDGE,-1,-87,1417616455971,md,418809659,0.032613656424395766,165$,$216,37.47238014534514,55.72977532182271
15,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1417616456107,md,418809659,0.03335226787159674,165$,$216,37.47241729351852,55.729781324250034
16,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1417616457132,md,418809659,0.03891900137946629,165$,$216,37.472697270199475,55.7298265630444
17,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1417616458152,md,418809659,0.044458580759264454,165$,$216,37.47297588117419,55.72987158111513
18,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-89,1417616459179,md,418809659,0.050036176695267665,165$,$216,37.473256404176716,55.72991690807961
19,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-89,1417616460195,md,418809659,0.05555403251364034,165$,$216,37.47353392257342,55.729961749507495
20,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-89,1417616461210,md,418809659,0.061066457765367115,165$,$216,37.47381116784191,55.73000654675188
21,1,11971,,660,250,1,ServiceLog,2G,EDGE,-1,-93,1417616462229,md,418809659,0.06660060657851936,165$,$216,37.474089505688404,55.73005152048313
