,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,129593748,703,26627,250,99,Комсомольская (КЛЦ) 3,3G,HSPA,-1,-97,1433354926564,Kolka,755192627,0.0,071$,$070,37.65458999999999,55.77503000000001
1,250-99-26627-129593748,-1,703,-1,-1,-1,Комсомольская (КЛЦ) 3,3G,UMTS,64,1,1433354926564,Kolka,755192627,0.0,071$,$070,37.65458999999999,55.77503000000001
2,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354926754,Kolka,755192627,8.83042401743903e-06,071$,$070,37.65458991966678,55.775029839333904
3,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354926754,Kolka,755192627,8.83042401743903e-06,071$,$070,37.65458991966678,55.775029839333904
4,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354927790,Kolka,755192627,0.0003676673668696842,071$,$070,37.654586655211524,55.77502331043622
5,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354927790,Kolka,755192627,0.0003676673668696842,071$,$070,37.654586655211524,55.77502331043622
6,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354928819,Kolka,755192627,0.0012438477673396824,071$,$070,37.65457868431619,55.77500736867228
7,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354928819,Kolka,755192627,0.0012438477673396824,071$,$070,37.65457868431619,55.77500736867228
8,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354929860,Kolka,755192627,0.0026573484233766115,071$,$070,37.654565825245406,55.774981650560065
9,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354929860,Kolka,755192627,0.0026573484233766115,071$,$070,37.654565825245406,55.774981650560065
10,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354930911,Kolka,755192627,0.004622249660480009,071$,$070,37.65454794990592,55.77494589989374
11,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354930911,Kolka,755192627,0.004622249660480009,071$,$070,37.65454794990592,55.77494589989374
12,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354931948,Kolka,755192627,0.00709061993005388,071$,$070,37.65452549434647,55.774900988744236
13,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354931948,Kolka,755192627,0.00709061993005388,071$,$070,37.65452549434647,55.774900988744236
14,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354933196,Kolka,755192627,0.010758783215318047,071$,$070,37.654493577699824,55.77483402775044
15,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354933196,Kolka,755192627,0.010758783215318047,071$,$070,37.654493577699824,55.77483402775044
16,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354934218,Kolka,755192627,0.014330159200428683,071$,$070,37.65446373006272,55.77476864786848
17,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354934218,Kolka,755192627,0.014330159200428683,071$,$070,37.65446373006272,55.77476864786848
18,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354935246,Kolka,755192627,0.018437994177002422,071$,$070,37.65442939899028,55.77469344709114
19,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354935246,Kolka,755192627,0.018437994177002422,071$,$070,37.65442939899028,55.77469344709114
20,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354936280,Kolka,755192627,0.02309133882707834,071$,$070,37.65439050884177,55.77460825967321
21,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,1,1433354936280,Kolka,755192627,0.02309133882707834,071$,$070,37.65439050884177,55.77460825967321
22,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,0,1433354937305,Kolka,755192627,0.028220424470930653,071$,$070,37.65434764270625,55.77451436278849
23,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354937305,Kolka,755192627,0.028220424470930653,071$,$070,37.65434764270625,55.77451436278849
24,250-99-26627-129593748,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,0,1433354938356,Kolka,755192627,0.03401332114188611,071$,$070,37.65429922879566,55.77440831340973
25,1,129593748,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433354938356,Kolka,755192627,0.03401332114188611,071$,$070,37.65429922879566,55.77440831340973
26,250-99-26627-19076,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,0,1433354939394,Kolka,755192627,0.04026497355310783,071$,$070,37.65424698085166,55.77429386535941
27,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354939394,Kolka,755192627,0.04026497355310783,071$,$070,37.65424698085166,55.77429386535941
28,250-99-26627-19076,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,0,1433354940437,Kolka,755192627,0.04707766086955541,071$,$070,37.654190044080075,55.7741691461457
29,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354940437,Kolka,755192627,0.04707766086955541,071$,$070,37.654190044080075,55.7741691461457
30,250-99-26627-19076,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,0,1433354941478,Kolka,755192627,0.05440795140674053,071$,$070,37.65412878145952,55.77403495077371
31,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354941478,Kolka,755192627,0.05440795140674053,071$,$070,37.65412878145952,55.77403495077371
32,1,19076,704,26627,250,99,Комсомольская (КЛЦ) 4,2G,GPRS,-1,-83,1433354941847,Kolka,755192627,0.05440795140674053,071$,$070,37.65412878145952,55.77403495077371
33,250-99-26627-19076,-1,704,-1,-1,-1,Комсомольская (КЛЦ) 4,3G,UMTS,64,0,1433354941847,Kolka,755192627,0.05440795140674053,071$,$070,37.65412878145952,55.77403495077371
34,250-99-26627-19076,-1,,-1,-1,-1,ServiceLog,3G,UMTS,64,0,1433354942520,Kolka,755192627,0.05943980307215139,071$,$070,37.65408643817962,55.773942876411574
35,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354942520,Kolka,755192627,0.05943980307215139,071$,$070,37.65408643817962,55.773942876411574
36,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354943557,Kolka,755192627,0.06719318958819853,071$,$070,37.6540159009615,55.7738018027439
37,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354944602,Kolka,755192627,0.07500639109522185,071$,$070,37.65394481957045,55.77365964021974
38,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354945634,Kolka,755192627,0.08272239480167991,071$,$070,37.653874622446224,55.77351924571715
39,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354946672,Kolka,755192627,0.09048325752312578,071$,$070,37.65380401721257,55.773378034484104
40,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354947696,Kolka,755192627,0.09813944802120314,071$,$070,37.653744679863806,55.77323723226452
41,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-83,1433354948740,Kolka,755192627,0.10594517154023225,071$,$070,37.65368482729242,55.773093586223695
42,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-79,1433354949785,Kolka,755192627,0.11375837304725558,071$,$070,37.65362491738147,55.77294980203787
43,1,19076,,26627,250,99,ServiceLog,2G,GPRS,-1,-79,1433354950825,Kolka,755192627,0.12153418996209435,071$,$070,37.65357079650731,55.77280604011581
