,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,561,1073,770,250,1,Теплый Стан 3,2G,EDGE,-1,-71,1417416103760,bishop,674596320,0.0,106$,$107,37.50824,55.61883
1,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416104366,bishop,674596320,0.00013161798360807457,106$,$107,37.50823830831488,55.6188319239056
2,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416105380,bishop,674596320,0.0009405895661989092,106$,$107,37.5082279106082,55.61884374892108
3,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416106397,bishop,674596320,0.0024922427916362795,106$,$107,37.50820796721902,55.61886642995923
4,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416107645,bishop,674596320,0.005409437476257514,106$,$107,37.508170472534026,55.61890907154159
5,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416108657,bishop,674596320,0.008594691300630137,106$,$107,37.50812953248659,55.61895563137851
6,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416109673,bishop,674596320,0.012531003030420379,106$,$107,37.5080789390966,55.61901316958394
7,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416110689,bishop,674596320,0.01720723823434113,106$,$107,37.508018835474836,55.61908152335472
8,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417416111704,bishop,674596320,0.022617704875230103,106$,$107,37.507949294781014,55.619160609432555
9,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417416112978,bishop,674596320,0.030453938249088267,106$,$107,37.50784857572259,55.61927515323682
10,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417416114468,bishop,674596320,0.04109479155010671,106$,$107,37.50771180890181,55.61943069220064
11,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417416115489,bishop,674596320,0.04930512233166054,106$,$107,37.50760628157174,55.619550703427024
12,1,561,1074,770,250,1,Теплый Стан 4,2G,EDGE,-1,-67,1417416116507,bishop,674596320,0.04930512233166054,106$,$107,37.50760628157174,55.619550703427024
13,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417416116561,bishop,674596320,0.049798526622209204,106$,$107,37.507599939849484,55.61955791555519
14,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417416117574,bishop,674596320,0.05905439968851859,106$,$107,37.50748097417099,55.619693209112306
