,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,541,1033,770,250,1,Новые Черемушки 3,2G,EDGE,-1,-77,1417416657181,bishop,366047326,0.0,102$,$103,37.554750000000006,55.67016
1,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417416657647,bishop,366047326,0.00013260010352803692,102$,$103,37.554751092526686,55.67016102920034
2,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417416658682,bishop,366047326,0.0013757300479081487,102$,$103,37.554761334997075,55.67017067798303
3,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417416659718,bishop,366047326,0.0039301831979326384,102$,$103,37.55478238179983,55.670190504835546
4,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417416660739,bishop,366047326,0.007730076454944412,102$,$103,37.554813690107025,55.67021999837926
5,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417416661755,bishop,366047326,0.012775097512917982,102$,$103,37.55485525734546,55.67025915616833
6,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416662779,bishop,366047326,0.01913540578970661,102$,$103,37.55490766157681,55.67030852272702
7,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416663811,bishop,366047326,0.026841016080634793,102$,$103,37.554971150100755,55.670368330980864
8,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416664850,bishop,366047326,0.03591280652542168,102$,$103,37.55504589493773,55.67043874293041
9,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416665866,bishop,366047326,0.046058683496870347,102$,$103,37.55512948945247,55.67051749140017
10,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416666919,bishop,366047326,0.057904379671184156,102$,$103,37.55522708921898,55.670609433024836
11,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416667948,bishop,366047326,0.07078827075335276,102$,$103,37.555333242942915,55.670709432463894
12,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416668983,bishop,366047326,0.0850517207156937,102$,$103,37.55545057856054,55.67082020078866
13,1,541,1034,770,250,1,Новые Черемушки 4,2G,EDGE,-1,-81,1417416669593,bishop,366047326,0.0850517207156937,102$,$103,37.55545057856054,55.67082020078866
14,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416670023,bishop,366047326,0.09156968781515855,102$,$103,37.55550336046897,55.670871097758166
15,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416671041,bishop,366047326,0.10700059187013793,102$,$103,37.55562831853524,55.6709915930784
16,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416672065,bishop,366047326,0.12252244853915054,102$,$103,37.55575507431416,55.67111244084755
17,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416673101,bishop,366047326,0.13822619959433974,102$,$103,37.555886209412634,55.67123372975898
18,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416674120,bishop,366047326,0.15367226061134298,102$,$103,37.556015192655266,55.671353028018366
19,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416675162,bishop,366047326,0.16946696066660213,102$,$103,37.55614708722873,55.67147501862892
20,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416676178,bishop,366047326,0.18486755079753373,102$,$103,37.55627569076404,55.67159396495913
21,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416677198,bishop,366047326,0.20032877239052418,102$,$103,37.556404800605954,55.6717133792122
22,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416678218,bishop,366047326,0.21578999398351464,102$,$103,37.55653391044787,55.67183279310081
23,1,541,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416679237,bishop,366047326,0.23123605861448118,102$,$103,37.55666289372067,55.67195208956155
