,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,6892889,773,660,250,1,Киевская (КЛЦ) 3,3G,UMTS,-1,-83,1417172154700,md,178629227,0.0,076$,$077,37.565099999999994,55.744229999999995
1,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172154711,md,178629227,4.581516343735293e-08,076$,$077,37.565100000183115,55.74422999909747
2,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172155728,md,178629227,0.0004001441502279074,076$,$077,37.56510159938303,55.74422211746505
3,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172156755,md,178629227,0.0015990204820675196,076$,$077,37.565106391312305,55.74419850050505
4,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-85,1417172157780,md,178629227,0.003591962198674722,076$,$077,37.56511435713455,55.74415924102391
5,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-85,1417172158803,md,178629227,0.006374312696135181,076$,$077,37.565125478237235,55.74410443070627
6,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-85,1417172159826,md,178629227,0.009949185711740655,076$,$077,37.565139767066036,55.74403400814803
7,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-85,1417172160861,md,178629227,0.014372514833643856,076$,$077,37.565157447188454,55.74394687140771
8,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-85,1417172161883,md,178629227,0.019536288530547296,076$,$077,37.56517808688054,55.74384514813906
9,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-85,1417172162925,md,178629227,0.02561545940717077,076$,$077,37.565202385430865,55.74372539175091
10,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172163954,md,178629227,0.032425697853107026,076$,$077,37.565229606070815,55.743591233289344
11,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172164985,md,178629227,0.040053357340951244,076$,$077,37.565260093956695,55.74344097147403
12,1,6892889,774,660,250,1,Киевская (КЛЦ) 4,3G,UMTS,-1,-83,1417172165939,md,178629227,0.040053357340951244,076$,$077,37.565260093956695,55.74344097147403
13,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172166005,md,178629227,0.04061509483290947,076$,$077,37.5652623392311,55.74342990544914
14,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-65,1417172167025,md,178629227,0.049296462920042985,076$,$077,37.56529703880833,55.74325888524687
15,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-65,1417172168070,md,178629227,0.058190608423212865,076$,$077,37.56533258886055,55.74308367261956
16,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-65,1417172169083,md,178629227,0.0668123987526876,076$,$077,37.56536705030447,55.742913824575766
17,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-71,1417172170100,md,178629227,0.07546823322522235,076$,$077,37.56540934971956,55.74274388997016
18,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-71,1417172171118,md,178629227,0.08413258025543346,076$,$077,37.565456302527636,55.74257413770165
19,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-71,1417172172145,md,178629227,0.09287352610022578,076$,$077,37.56550367043098,55.74240288395753
20,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-75,1417172173177,md,178629227,0.10165702864575446,076$,$077,37.56556540494576,55.742232253955486
21,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,0,1417172176992,md,178629227,0.1341270486148552,076$,$077,37.56592333206462,55.74162359136889
22,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417172178023,md,178629227,0.1429020386027075,076$,$077,37.56605189504835,55.74146536026573
23,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417172179046,md,178629227,0.1516089403044398,076$,$077,37.566181157474375,55.74130884257548
24,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417172180060,md,178629227,0.16023924116237576,076$,$077,37.566330281844536,55.74115971856559
25,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417172181086,md,178629227,0.16897167647870687,076$,$077,37.56648117101259,55.74100882918207
26,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172182101,md,178629227,0.1776104898943192,076$,$077,37.566647286651055,55.740865519323314
27,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172183115,md,178629227,0.18624079075225514,076$,$077,37.56682141914214,55.740725245857206
28,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172184152,md,178629227,0.19506684796930504,076$,$077,37.56701110951152,55.74058673747405
29,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172185173,md,178629227,0.20375672861411495,076$,$077,37.56720503117615,55.740453416381115
30,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172186197,md,178629227,0.21247214084430846,076$,$077,37.56740329414797,55.740321645630615
31,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172187224,md,178629227,0.22121308668910078,076$,$077,37.56762327469214,55.74020037472763
32,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172188245,md,178629227,0.2299029653046955,076$,$077,37.56784197004394,55.7400798119521
33,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172189263,md,178629227,0.2385673123349066,076$,$077,37.56806002285063,55.739959603029206
34,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172190311,md,178629227,0.24748699348189046,076$,$077,37.56828072792427,55.7398337423116
35,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172191361,md,178629227,0.2564236956857967,076$,$077,37.56849932489866,55.73970622752419
36,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172192397,md,178629227,0.26524124237438546,076$,$077,37.5687150072593,55.739580412518244
37,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172193415,md,178629227,0.2739055873753814,076$,$077,37.56895459211012,55.73947449903268
38,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172194461,md,178629227,0.2828082454362276,076$,$077,37.569206385294784,55.739369272035226
39,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172195508,md,178629227,0.2917194140255351,076$,$077,37.56946019247128,55.739265384583106
40,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172196556,md,178629227,0.3006390951725189,076$,$077,37.56972411119552,55.739169414180715
41,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172197601,md,178629227,0.30953324270490395,076$,$077,37.56999598982371,55.739082385837946
42,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172198638,md,178629227,0.31835929992195383,076$,$077,37.570275021102326,55.73900520695148
43,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-75,1417172199684,md,178629227,0.32726195798280017,076$,$077,37.570563710980245,55.73893644127241
44,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-75,1417172200732,md,178629227,0.33618163912978394,076$,$077,37.570856345158575,55.73887239110332
45,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-75,1417172201772,md,178629227,0.34503322996143265,076$,$077,37.57115566674811,55.73882324878156
46,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172202822,md,178629227,0.3539699321653389,076$,$077,37.57145786642721,55.73877363387511
47,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-73,1417172204375,md,178629227,0.36718774065515314,076$,$077,37.57191571098926,55.73872642890465
48,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-75,1417172205435,md,178629227,0.37620955423131697,076$,$077,37.57223228553225,55.73871426623894
49,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-75,1417172206456,md,178629227,0.38489943487612693,076$,$077,37.572538130729725,55.73870731521186
50,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-75,1417172207491,md,178629227,0.3937084690070392,076$,$077,37.57284816960062,55.73870026887276
51,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417172208548,md,178629227,0.4027047509978194,076$,$077,37.57316474670375,55.73869238133263
52,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417172209567,md,178629227,0.41137760652727656,076$,$077,37.57346983105293,55.73868351038426
53,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417172210624,md,178629227,0.42037388851805674,076$,$077,37.573786241013124,55.738673724513866
54,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417172211670,md,178629227,0.4292765465789031,076$,$077,37.57409935810809,55.738664040482206
55,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417172212706,md,178629227,0.4380940932674917,076$,$077,37.57440948173467,55.738654449029646
56,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417172213760,md,178629227,0.447064839614458,076$,$077,37.57472499357583,55.73864469092885
57,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172214777,md,178629227,0.4557206740869927,076$,$077,37.57502942959101,55.73863527537716
58,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172215824,md,178629227,0.4646318426763002,076$,$077,37.57534286072242,55.73862573550167
59,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417172216869,md,178629227,0.47352599020868524,076$,$077,37.57565571070754,55.7386163966964
60,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172217909,md,178629227,0.48237758104033396,076$,$077,37.57596674707798,55.73860472288831
61,1,6892889,,660,250,1,ServiceLog,3G,UMTS,-1,-83,1417172218958,md,178629227,0.49130577271577897,076$,$077,37.576279769914585,55.73858764891594
