,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,563,1053,770,250,1,Беляево 3,2G,EDGE,-1,-83,1417416347151,bishop,261846373,0.0,104$,$105,37.52595999999999,55.642619999999994
1,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416347563,bishop,261846373,4.69895785480705e-05,104$,$105,37.52595999999999,55.642620787204734
2,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416348579,bishop,261846373,0.0005644996032940336,104$,$105,37.52595999999999,55.64262945692058
3,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416349596,bishop,261846373,0.0016548740490860067,104$,$105,37.52597188047647,55.64264640655103
4,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416350634,bishop,261846373,0.0033582591083312742,104$,$105,37.5259910088758,55.64267282223302
5,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416351650,bishop,261846373,0.0056032402324876895,104$,$105,37.526016219203434,55.64270763682811
6,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416352696,bishop,261846373,0.008511583330252339,104$,$105,37.526048878846574,55.642752738625596
7,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416353723,bishop,261846373,0.011956452847692636,104$,$105,37.52608756348773,55.642806160662374
8,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-83,1417416354735,bishop,261846373,0.015922229389169474,104$,$105,37.52613209772672,55.64286766068389
9,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416355753,bishop,261846373,0.020483592087621266,104$,$105,37.52618332018327,55.64293839674974
10,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416356777,bishop,261846373,0.025650684004875156,104$,$105,37.5262413447603,55.64301852610457
11,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416357793,bishop,261846373,0.03135116966389175,104$,$105,37.5263053591565,55.64310692694256
12,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416358826,bishop,261846373,0.037732972349905115,104$,$105,37.526377024496966,55.64320589313415
13,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416359842,bishop,261846373,0.044586042903486924,104$,$105,37.52645398200548,55.643312167262295
14,1,563,1054,770,250,1,Беляево 4,2G,EDGE,-1,-79,1417416360331,bishop,261846373,0.044586042903486924,104$,$105,37.52645398200548,55.643312167262295
15,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417416360863,bishop,261846373,0.04846811986672498,104$,$105,37.526497576328424,55.643372368520204
16,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417416361881,bishop,261846373,0.055896608826546415,104$,$105,37.52658099557792,55.643487565458
17,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417416362905,bishop,261846373,0.06336887918997249,104$,$105,37.526663158704075,55.64360383860622
18,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417416363928,bishop,261846373,0.07083385294276007,104$,$105,37.52674503170601,55.643720045619936
19,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417416364943,bishop,261846373,0.07824045033089236,104$,$105,37.5268262644581,55.643835343549846
20,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417416365965,bishop,261846373,0.0856981257332678,104$,$105,37.526909316095185,55.64395112761763
21,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416366979,bishop,261846373,0.09309742651076158,104$,$105,37.52700314601009,55.64406320266124
22,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416367994,bishop,261846373,0.10050402215912023,104$,$105,37.527097068430635,55.64417538787694
23,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416369021,bishop,261846373,0.10799818409423546,104$,$105,37.52719210127195,55.644288899102726
24,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416370052,bishop,261846373,0.11552153595145195,104$,$105,37.52729184400058,55.64440157910091
25,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416371068,bishop,261846373,0.12293542995022272,104$,$105,37.527400693025186,55.6445095224544
26,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416372084,bishop,261846373,0.13034932394899354,104$,$105,37.5275095420498,55.64461746551039
27,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417416373115,bishop,261846373,0.13787267406643638,104$,$105,37.527619998083054,55.644727001895504
28,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417416374130,bishop,261846373,0.14527927145456865,104$,$105,37.52772873998057,55.64483483811738
29,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417416375366,bishop,261846373,0.15429853461886972,104$,$105,37.527861158652634,55.64496615351679
30,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416376394,bishop,261846373,0.16179999490439706,104$,$105,37.527971293304596,55.645075370224504
31,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416377418,bishop,261846373,0.16927226526782313,104$,$105,37.528080999397076,55.64518416164188
32,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416378433,bishop,261846373,0.17667886265595542,104$,$105,37.52818974129458,55.64529199660504
33,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416379463,bishop,261846373,0.1841949161627598,104$,$105,37.528300090200744,55.64540142487047
34,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416380501,bishop,261846373,0.1917693460342194,104$,$105,37.528411296174774,55.64551170274394
35,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416381528,bishop,261846373,0.19926350970910828,104$,$105,37.52851916720131,55.64562148826754
36,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416382559,bishop,261846373,0.20678685982655115,104$,$105,37.52862573895732,55.64573224047641
37,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416383588,bishop,261846373,0.214295616722717,104$,$105,37.528732103993555,55.64584277754431
38,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416384613,bishop,261846373,0.22177518369678156,104$,$105,37.52883805554096,55.64595288459463
39,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416385639,bishop,261846373,0.22926204902125827,104$,$105,37.528944110472885,55.646063098774306
40,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416386672,bishop,261846373,0.23679999409975178,104$,$105,37.52905088897331,55.64617406458593
41,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416387684,bishop,261846373,0.24418469991619493,104$,$105,37.52915549676826,55.64628277426313
42,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416388701,bishop,261846373,0.2516058905256042,104$,$105,37.529260621387294,55.64639202072613
43,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416389726,bishop,261846373,0.25908545923944243,104$,$105,37.52936657295934,55.6465021262579
44,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416390752,bishop,261846373,0.2665723245639191,104$,$105,37.52947262789127,55.6466123388919
45,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416391776,bishop,261846373,0.2740445949273452,104$,$105,37.529586045015925,55.64671989896392
46,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416392793,bishop,261846373,0.2814657855367545,104$,$105,37.52969924958333,55.64682654225192
47,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416393812,bishop,261846373,0.2889015711072144,104$,$105,37.52981267678566,55.646933394979776
48,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416394838,bishop,261846373,0.29638843643169116,104$,$105,37.52992688317044,55.647040981432525
49,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416395868,bishop,261846373,0.3039044899384955,104$,$105,37.530041534798535,55.647148987022916
50,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416396898,bishop,261846373,0.31142054344529985,104$,$105,37.53015618642664,55.64725699231544
51,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416397935,bishop,261846373,0.31898767670612094,104$,$105,37.530271617237176,55.64736573132042
52,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416398950,bishop,261846373,0.32639427409425326,104$,$105,37.53038459919618,55.64747216314739
53,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416399964,bishop,261846373,0.3337935731319734,104$,$105,37.53049746982446,55.64757848980918
54,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416400975,bishop,261846373,0.34117098059800444,104$,$105,37.53061000651361,55.64768450160541
55,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416401990,bishop,261846373,0.3485775779861367,104$,$105,37.530722988472625,55.64779093256604
56,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416403004,bishop,261846373,0.3559768770238569,104$,$105,37.5308358591009,55.64789725836234
57,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416404021,bishop,261846373,0.3633980676332662,104$,$105,37.530949063668295,55.64800389844426
58,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416405049,bishop,261846373,0.3708995279187935,104$,$105,37.531063492688,55.64811169168005
59,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417416406069,bishop,261846373,0.37834261009989195,104$,$105,37.53117703119453,55.64821864575061
