,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,129593789,683,26627,250,99,Новослободская 3,3G,HSPA,-1,-97,1433357094341,User1,491433002,0.0,069$,$068,37.602039999999995,55.77950999999998
1,250-99-26627-129593789,-1,683,-1,-1,-1,Новослободская 3,3G,UMTS,61,9,1433357094341,User1,491433002,0.0,069$,$068,37.602039999999995,55.77950999999998
2,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357094957,User1,491433002,0.0001360120639929352,069$,$068,37.60204427913177,55.77950999999998
3,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,9,1433357094957,User1,491433002,0.0001360120639929352,069$,$068,37.60204427913177,55.77950999999998
4,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,9,1433357096006,User1,491433002,0.0009936754297731588,069$,$068,37.60207122266186,55.779510176801985
5,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357096006,User1,491433002,0.0009936754297731588,069$,$068,37.60207122266186,55.779510176801985
6,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,9,1433357097047,User1,491433002,0.0026246514163266637,069$,$068,37.60212091891753,55.779517363087024
7,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357097047,User1,491433002,0.0026246514163266637,069$,$068,37.60212091891753,55.779517363087024
8,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357098090,User1,491433002,0.00503786978428911,069$,$068,37.60219445029871,55.77952799602781
9,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,8,1433357098090,User1,491433002,0.00503786978428911,069$,$068,37.60219445029871,55.77952799602781
10,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357099116,User1,491433002,0.008172648513969902,069$,$068,37.60228996780875,55.77954180824911
11,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,8,1433357099116,User1,491433002,0.008172648513969902,069$,$068,37.60228996780875,55.77954180824911
12,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357100156,User1,491433002,0.012120359640706435,069$,$068,37.602410255576956,55.779559202343755
13,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,8,1433357100156,User1,491433002,0.012120359640706435,069$,$068,37.602410255576956,55.779559202343755
14,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357101189,User1,491433002,0.016809065709629516,069$,$068,37.60255312165066,55.77957986134201
15,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,8,1433357101189,User1,491433002,0.016809065709629516,069$,$068,37.60255312165066,55.77957986134201
16,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357102234,User1,491433002,0.022330594677967636,069$,$068,37.60272136405121,55.779604189843276
17,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,8,1433357102234,User1,491433002,0.022330594677967636,069$,$068,37.60272136405121,55.779604189843276
18,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,6,1433357103272,User1,491433002,0.0285901394536146,069$,$068,37.60291209398227,55.77963177010997
19,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357103272,User1,491433002,0.0285901394536146,069$,$068,37.60291209398227,55.77963177010997
20,1,129593789,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433357104315,User1,491433002,0.03565782270715074,069$,$068,37.603127448099535,55.779662911103316
21,250-99-26627-129593789,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,6,1433357104315,User1,491433002,0.03565782270715074,069$,$068,37.603127448099535,55.779662911103316
22,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357105363,User1,491433002,0.04354485973825961,069$,$068,37.60336776813607,55.77969766223056
23,250-99-26627-19117,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,6,1433357105363,User1,491433002,0.04354485973825961,069$,$068,37.60336776813607,55.77969766223056
24,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357106404,User1,491433002,0.052158698803969485,069$,$068,37.60363023401657,55.77973561568976
25,250-99-26627-19117,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,6,1433357106404,User1,491433002,0.052158698803969485,069$,$068,37.60363023401657,55.77973561568976
26,250-99-26627-19117,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,6,1433357107435,User1,491433002,0.061455500448612345,069$,$068,37.60391350994163,55.7797765783107
27,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357107435,User1,491433002,0.061455500448612345,069$,$068,37.60391350994163,55.7797765783107
28,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357108564,User1,491433002,0.07251010000198034,069$,$068,37.604250346418745,55.77982528590582
29,250-99-26627-19117,-1,,-1,-1,-1,ServiceLog,3G,UMTS,61,6,1433357108564,User1,491433002,0.07251010000198034,069$,$068,37.604250346418745,55.77982528590582
30,250-99-26627-19117,-1,684,-1,-1,-1,Новослободская 4,3G,UMTS,61,6,1433357108844,User1,491433002,0.07251010000198034,069$,$068,37.604250346418745,55.77982528590582
31,1,19117,684,26627,250,99,Новослободская 4,2G,GPRS,-1,-97,1433357108844,User1,491433002,0.07251010000198034,069$,$068,37.604250346418745,55.77982528590582
32,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357109606,User1,491433002,0.08043253750846005,069$,$068,37.60449174511682,55.779860192865804
33,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357110642,User1,491433002,0.09120372783206444,069$,$068,37.6048199460422,55.77990765163238
34,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357111664,User1,491433002,0.10182936216612656,069$,$068,37.605143711839325,55.77995446901044
35,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357112709,User1,491433002,0.11269412525964292,069$,$068,37.60547476395094,55.7800023399504
36,1,19117,,26627,250,99,ServiceLog,2G,GPRS,-1,-97,1433357113753,User1,491433002,0.1235484897261816,069$,$068,37.60580549921374,55.78005016501453
