,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,129598286,723,26803,250,99,Таганская (КЛЦ) 3,3G,HSPA,-1,-97,1433355280981,Kolka,214476634,0.0,071$,$072,37.65087,55.741510000000005
1,250-99-26803-129598286,-1,723,-1,-1,-1,Таганская (КЛЦ) 3,3G,UMTS,68,8,1433355280981,Kolka,214476634,0.0,071$,$072,37.65087,55.741510000000005
2,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355281480,Kolka,214476634,8.121115228520875e-05,071$,$072,37.65087132099738,55.74151109454475
3,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,8,1433355281480,Kolka,214476634,8.121115228520875e-05,071$,$072,37.65087132099738,55.74151109454475
4,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,8,1433355282568,Kolka,214476634,0.0008214258782339539,071$,$072,37.65088336148312,55.74152107098273
5,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355282568,Kolka,214476634,0.0008214258782339539,071$,$072,37.65088336148312,55.74152107098273
6,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,0,1433355283622,Kolka,214476634,0.0022748421589552452,071$,$072,37.650907003052765,55.74154065977417
7,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355283622,Kolka,214476634,0.0022748421589552452,071$,$072,37.650907003052765,55.74154065977417
8,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,0,1433355284659,Kolka,214476634,0.004412024330414334,071$,$072,37.65094176689972,55.74156946417827
9,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355284659,Kolka,214476634,0.004412024330414334,071$,$072,37.65094176689972,55.74156946417827
10,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355285701,Kolka,214476634,0.00726605126653971,071$,$072,37.65098819109179,55.74160793000277
11,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,0,1433355285701,Kolka,214476634,0.00726605126653971,071$,$072,37.65098819109179,55.74160793000277
12,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,0,1433355286734,Kolka,214476634,0.010794516796619219,071$,$072,37.65104558584144,55.74165548568086
13,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355286734,Kolka,214476634,0.010794516796619219,071$,$072,37.65104558584144,55.74165548568086
14,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,0,1433355287777,Kolka,214476634,0.015063337131084016,071$,$072,37.651115023355366,55.74171301957782
15,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355287777,Kolka,214476634,0.015063337131084016,071$,$072,37.651115023355366,55.74171301957782
16,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355288809,Kolka,214476634,0.019985549646611908,071$,$072,37.65119508908157,55.741779359595945
17,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355288809,Kolka,214476634,0.019985549646611908,071$,$072,37.65119508908157,55.741779359595945
18,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355289846,Kolka,214476634,0.025631376853921813,071$,$072,37.651284236619375,55.741856450741146
19,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355289846,Kolka,214476634,0.025631376853921813,071$,$072,37.651284236619375,55.741856450741146
20,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355290886,Kolka,214476634,0.03199804261526889,071$,$072,37.651383637643086,55.74194380358095
21,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355290886,Kolka,214476634,0.03199804261526889,071$,$072,37.651383637643086,55.74194380358095
22,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355291924,Kolka,214476634,0.039055954837480235,071$,$072,37.65149383091008,55.74204064033095
23,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355291924,Kolka,214476634,0.039055954837480235,071$,$072,37.65149383091008,55.74204064033095
24,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355292956,Kolka,214476634,0.046769799678893394,071$,$072,37.65161426507494,55.74214647640557
25,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355292956,Kolka,214476634,0.046769799678893394,071$,$072,37.65161426507494,55.74214647640557
26,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355294009,Kolka,214476634,0.05535667072268341,071$,$072,37.65174832956083,55.74226429030241
27,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,10,1433355294009,Kolka,214476634,0.05535667072268341,071$,$072,37.65174832956083,55.74226429030241
28,250-99-26803-129598286,-1,724,-1,-1,-1,Таганская (КЛЦ) 4,3G,UMTS,68,10,1433355294402,Kolka,214476634,0.05535667072268341,071$,$072,37.65174832956083,55.74226429030241
29,1,129598286,724,26803,250,99,Таганская (КЛЦ) 4,3G,HSPA,-1,-97,1433355294402,Kolka,214476634,0.05535667072268341,071$,$072,37.65174832956083,55.74226429030241
30,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-91,1433355295051,Kolka,214476634,0.06103831626958593,071$,$072,37.651837035549946,55.742342243624385
31,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,10,1433355295051,Kolka,214476634,0.06103831626958593,071$,$072,37.651837035549946,55.742342243624385
32,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-91,1433355296089,Kolka,214476634,0.07012544385771532,071$,$072,37.651961025295584,55.742472600892384
33,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,10,1433355296089,Kolka,214476634,0.07012544385771532,071$,$072,37.651961025295584,55.742472600892384
34,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-91,1433355297126,Kolka,214476634,0.079203817621074,071$,$072,37.65207713419472,55.74260529718873
35,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,10,1433355297126,Kolka,214476634,0.079203817621074,071$,$072,37.65207713419472,55.74260529718873
36,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-91,1433355298169,Kolka,214476634,0.08833471850750853,071$,$072,37.65219391489549,55.74273876080562
37,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,10,1433355298169,Kolka,214476634,0.08833471850750853,071$,$072,37.65219391489549,55.74273876080562
38,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,9,1433355299218,Kolka,214476634,0.09751814651701896,071$,$072,37.652311367397914,55.74287299173517
39,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-91,1433355299218,Kolka,214476634,0.09751814651701896,071$,$072,37.652311367397914,55.74287299173517
40,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,9,1433355300245,Kolka,214476634,0.10650897577099307,071$,$072,37.652416032498735,55.74300695685343
41,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355300245,Kolka,214476634,0.10650897577099307,071$,$072,37.652416032498735,55.74300695685343
42,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355301281,Kolka,214476634,0.115578595709581,071$,$072,37.65251077961944,55.74314477149751
43,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,9,1433355301281,Kolka,214476634,0.115578595709581,071$,$072,37.65251077961944,55.74314477149751
44,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355302324,Kolka,214476634,0.12470949659601555,071$,$072,37.65260616692059,55.74328351682587
45,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,9,1433355302324,Kolka,214476634,0.12470949659601555,071$,$072,37.65260616692059,55.74328351682587
46,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,9,1433355303354,Kolka,214476634,0.13372659149875335,071$,$072,37.65270036533077,55.74342053237211
47,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355303354,Kolka,214476634,0.13372659149875335,071$,$072,37.65270036533077,55.74342053237211
48,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355304405,Kolka,214476634,0.14292752715780524,071$,$072,37.6527964842605,55.7435603408988
49,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,1,1433355304405,Kolka,214476634,0.14292752715780524,071$,$072,37.6527964842605,55.7435603408988
50,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355305446,Kolka,214476634,0.15204092039469833,071$,$072,37.65287043003565,55.74370278101595
51,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,1,1433355305446,Kolka,214476634,0.15204092039469833,071$,$072,37.65287043003565,55.74370278101595
52,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,1,1433355306478,Kolka,214476634,0.16107552085975185,071$,$072,37.65294024956771,55.74384463901618
53,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355306478,Kolka,214476634,0.16107552085975185,071$,$072,37.65294024956771,55.74384463901618
54,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,1,1433355307536,Kolka,214476634,0.17033773955387607,071$,$072,37.653011828136975,55.74399007045942
55,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355307536,Kolka,214476634,0.17033773955387607,071$,$072,37.653011828136975,55.74399007045942
56,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355308588,Kolka,214476634,0.1795474311249244,071$,$072,37.65308300077581,55.744134676606535
57,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,1,1433355308588,Kolka,214476634,0.1795474311249244,071$,$072,37.65308300077581,55.744134676606535
58,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355309634,Kolka,214476634,0.18870459557289693,071$,$072,37.65315376748423,55.74427845746672
59,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355309634,Kolka,214476634,0.18870459557289693,071$,$072,37.65315376748423,55.74427845746672
60,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355310678,Kolka,214476634,0.1978442502841022,071$,$072,37.653224398877136,55.744421962870156
61,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355310678,Kolka,214476634,0.1978442502841022,071$,$072,37.653224398877136,55.744421962870156
62,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355311724,Kolka,214476634,0.2070014147320747,071$,$072,37.653295165585554,55.74456574267173
63,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355311724,Kolka,214476634,0.2070014147320747,071$,$072,37.653295165585554,55.74456574267173
64,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355312769,Kolka,214476634,0.21614982535527646,071$,$072,37.65336586464428,55.74470938449745
65,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355312769,Kolka,214476634,0.21614982535527646,071$,$072,37.65336586464428,55.74470938449745
66,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355313798,Kolka,214476634,0.22515816434601776,071$,$072,37.65343548122726,55.74485082650147
67,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355313798,Kolka,214476634,0.22515816434601776,071$,$072,37.65343548122726,55.74485082650147
68,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355314840,Kolka,214476634,0.23428030932045585,071$,$072,37.65350597730465,55.744994054876955
69,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355314840,Kolka,214476634,0.23428030932045585,071$,$072,37.65350597730465,55.744994054876955
70,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355315873,Kolka,214476634,0.24332366569750583,071$,$072,37.653575864502535,55.74513604566009
71,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355315873,Kolka,214476634,0.24332366569750583,071$,$072,37.653575864502535,55.74513604566009
72,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355316925,Kolka,214476634,0.2525333572685542,071$,$072,37.653647037141376,55.745280647560264
73,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355316925,Kolka,214476634,0.2525333572685542,071$,$072,37.653647037141376,55.745280647560264
74,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355317966,Kolka,214476634,0.2616467505054473,071$,$072,37.6537174655852,55.74542373694721
75,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355317966,Kolka,214476634,0.2616467505054473,071$,$072,37.6537174655852,55.74542373694721
76,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355318992,Kolka,214476634,0.27062882593465065,071$,$072,37.65378687920297,55.7455647639998
77,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355318992,Kolka,214476634,0.27062882593465065,071$,$072,37.65378687920297,55.7455647639998
78,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355320021,Kolka,214476634,0.2796371628381662,071$,$072,37.65385649576983,55.74570620287033
79,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355320021,Kolka,214476634,0.2796371628381662,071$,$072,37.65385649576983,55.74570620287033
80,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355321068,Kolka,214476634,0.2888030831981352,071$,$072,37.65392733014407,55.745850115414484
81,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355321068,Kolka,214476634,0.2888030831981352,071$,$072,37.65392733014407,55.745850115414484
82,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355322095,Kolka,214476634,0.2977939124521093,071$,$072,37.65399681141154,55.74599127836752
83,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355322095,Kolka,214476634,0.2977939124521093,071$,$072,37.65399681141154,55.74599127836752
84,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355323139,Kolka,214476634,0.3069335671633146,071$,$072,37.65406744280444,55.746134777471525
85,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355323139,Kolka,214476634,0.3069335671633146,071$,$072,37.65406744280444,55.746134777471525
86,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355324180,Kolka,214476634,0.3160469604002077,071$,$072,37.65413787124827,55.74627786372614
87,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,6,1433355324180,Kolka,214476634,0.3160469604002077,071$,$072,37.65413787124827,55.74627786372614
88,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355325216,Kolka,214476634,0.32511658033879565,071$,$072,37.65420796141136,55.746420262190284
89,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355325216,Kolka,214476634,0.32511658033879565,071$,$072,37.65420796141136,55.746420262190284
90,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355326243,Kolka,214476634,0.3341074095927697,071$,$072,37.654277442678826,55.74656142308055
91,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355326243,Kolka,214476634,0.3341074095927697,071$,$072,37.654277442678826,55.74656142308055
92,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355327278,Kolka,214476634,0.3431682757065869,071$,$072,37.65434746519223,55.74670368307074
93,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355327278,Kolka,214476634,0.3431682757065869,071$,$072,37.65434746519223,55.74670368307074
94,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355328308,Kolka,214476634,0.3521853685220989,071$,$072,37.65441714942491,55.746845255284
95,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355328308,Kolka,214476634,0.3521853685220989,071$,$072,37.65441714942491,55.746845255284
96,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355329420,Kolka,214476634,0.3619203271494547,071$,$072,37.65449238133568,55.74699809772079
97,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355329420,Kolka,214476634,0.3619203271494547,071$,$072,37.65449238133568,55.74699809772079
98,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355330453,Kolka,214476634,0.3709636835265046,071$,$072,37.65456226853357,55.74714008121102
99,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355330453,Kolka,214476634,0.3709636835265046,071$,$072,37.65456226853357,55.74714008121102
100,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355331495,Kolka,214476634,0.3800858285009427,071$,$072,37.65463276461096,55.747283301183124
101,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355331495,Kolka,214476634,0.3800858285009427,071$,$072,37.65463276461096,55.747283301183124
102,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355332522,Kolka,214476634,0.38907665984214257,071$,$072,37.65470224589455,55.74742445898367
103,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355332522,Kolka,214476634,0.38907665984214257,071$,$072,37.65470224589455,55.74742445898367
104,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355333566,Kolka,214476634,0.3982163145533479,071$,$072,37.654772877287456,55.74756795281662
105,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355333566,Kolka,214476634,0.3982163145533479,071$,$072,37.654772877287456,55.74756795281662
106,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355334608,Kolka,214476634,0.40733846161501175,071$,$072,37.65484337338097,55.74771117125082
107,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355334608,Kolka,214476634,0.40733846161501175,071$,$072,37.65484337338097,55.74771117125082
108,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355335647,Kolka,214476634,0.4164343451151375,071$,$072,37.65491366650927,55.747853976821546
109,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355335647,Kolka,214476634,0.4164343451151375,071$,$072,37.65491366650927,55.747853976821546
110,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355336675,Kolka,214476634,0.42543392819388237,071$,$072,37.65498321542644,55.74799526995911
111,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355336675,Kolka,214476634,0.42543392819388237,071$,$072,37.65498321542644,55.74799526995911
112,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355337716,Kolka,214476634,0.43454732143077546,071$,$072,37.655053613646665,55.748138354101165
113,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355337716,Kolka,214476634,0.43454732143077546,071$,$072,37.655053613646665,55.748138354101165
114,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355338736,Kolka,214476634,0.443476869736903,071$,$072,37.655122559341734,55.748278556337084
115,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355338736,Kolka,214476634,0.443476869736903,071$,$072,37.655122559341734,55.748278556337084
116,1,129598286,,26803,250,99,ServiceLog,3G,HSPA,-1,-97,1433355339775,Kolka,214476634,0.4525727532370288,071$,$072,37.65519278932299,55.74842136967268
117,250-99-26803-129598286,-1,,-1,-1,-1,ServiceLog,3G,UMTS,68,4,1433355339775,Kolka,214476634,0.4525727532370288,071$,$072,37.65519278932299,55.74842136967268
