,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,561,1093,770,250,1,Новоясеневская 3,2G,EDGE,-1,-69,1417415787966,bishop,917700236,0.0,108$,$109,37.554399999999994,55.60099999999998
1,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415788829,bishop,917700236,0.0002842723404471995,108$,$109,37.55439535819476,55.60100257880852
2,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415789854,bishop,917700236,0.001360558072194695,108$,$109,37.55437778381963,55.601012342454176
3,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415791822,bishop,917700236,0.0056752779549137655,108$,$109,37.55430732993967,55.60105148389081
4,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415792837,bishop,917700236,0.0090562692085507,108$,$109,37.5542521226589,55.60108215488238
5,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415793852,bishop,917700236,0.013223718681522672,108$,$109,37.55418407351715,55.60111996027332
6,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415794867,bishop,917700236,0.018177625672018645,108$,$109,37.55410318252585,55.60116490003663
7,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415795886,bishop,917700236,0.02394216632789952,108$,$109,37.554009054919305,55.60121719346324
8,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417415796901,bishop,917700236,0.030472087468455894,108$,$109,37.55390242962433,55.6012764300073
9,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415798092,bishop,917700236,0.03913712668241187,108$,$109,37.55376094057073,55.60135503525602
10,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415799112,bishop,917700236,0.04741886650675483,108$,$109,37.55362571030797,55.60143016324184
11,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415800134,bishop,917700236,0.05651340814524015,108$,$109,37.55347720802685,55.60151266441152
12,1,561,1094,770,250,1,Новоясеневская 4,2G,EDGE,-1,-67,1417415800584,bishop,917700236,0.05651340814524015,108$,$109,37.55347720802685,55.60151266441152
13,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415801148,bishop,917700236,0.06194606955124159,108$,$109,37.553388499585736,55.60156194673771
14,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415802165,bishop,917700236,0.07174219986564963,108$,$109,37.553228541255166,55.60165081206604
15,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415803187,bishop,917700236,0.08158649318357718,108$,$109,37.55306779648408,55.601740114100956
16,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415804206,bishop,917700236,0.0914018891587007,108$,$109,37.55290752356981,55.601829153792615
17,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415805237,bishop,917700236,0.10133287220850189,108$,$109,37.552728322690136,55.601907845048196
18,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415806263,bishop,917700236,0.11121569455132196,108$,$109,37.55254488543688,55.601982740024795
19,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415807287,bishop,917700236,0.12107925123342658,108$,$109,37.55236180577781,55.60205748885789
20,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415808300,bishop,917700236,0.13083685252294208,108$,$109,37.55218069278024,55.602131434590795
21,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415809317,bishop,917700236,0.14063298283735012,108$,$109,37.55199886463691,55.602205672166825
22,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415810344,bishop,917700236,0.15052543915879718,108$,$109,37.55181524856524,55.60228063958334
23,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415811361,bishop,917700236,0.1603215694732052,108$,$109,37.55163342042191,55.602354876877015
24,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417415813291,bishop,917700236,0.17891206167558465,108$,$109,37.55128835818076,55.60249575945008
25,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417415814313,bishop,917700236,0.18875635499351218,108$,$109,37.551098525204836,55.602563835871194
