,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,830,1333,7788,250,2,Петровско-Разумовская 3,2G,EDGE,-1,-65,1435845964118,Andrey,891624287,0.0,134$,$133,37.57401999999999,55.83469
1,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845964268,Andrey,891624287,8.330958505241593e-06,134$,$133,37.574019916215754,55.834689868164844
2,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845965287,Andrey,891624287,0.0005059903535345859,134$,$133,37.5740149112678,55.83468199283957
3,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845966325,Andrey,891624287,0.0018035075081623989,134$,$133,37.574001862170604,55.834661459974164
4,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845967408,Andrey,891624287,0.004007791016049113,134$,$133,37.57397969374713,55.83462657774645
5,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845968451,Andrey,891624287,0.006951694024014515,134$,$133,37.57395008698904,55.83457999117885
6,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845969471,Andrey,891624287,0.010609813655639006,134$,$133,37.57391329737245,55.83452210222464
7,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845970510,Andrey,891624287,0.015128184372005752,134$,$133,37.57386785623245,55.83445059986359
8,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435845971647,Andrey,891624287,0.02098881313114203,134$,$133,37.57380891603727,55.834357856327316
9,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435845972701,Andrey,891624287,0.02727667951577738,134$,$133,37.5737456791241,55.83425835157628
10,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435845973732,Andrey,891624287,0.03422327165323891,134$,$133,37.57367581742269,55.834148422271134
11,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845974806,Andrey,891624287,0.042296669222248784,134$,$133,37.57359462346757,55.8340206609632
12,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-63,1435845975840,Andrey,891624287,0.050876439113764375,134$,$133,37.57350833693881,55.833884885866276
13,1,830,1334,7788,250,2,Петровско-Разумовская 4,2G,EDGE,-1,-63,1435845975865,Andrey,891624287,0.050876439113764375,134$,$133,37.57350833693881,55.833884885866276
14,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435845976854,Andrey,891624287,0.05947976894103282,134$,$133,37.573421813468364,55.83374873745673
15,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435845977882,Andrey,891624287,0.06842235870724661,134$,$133,37.5733314697407,55.833607303902504
16,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435845978901,Andrey,891624287,0.07728665883509249,134$,$133,37.573237839796846,55.8334679485585
17,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435845979922,Andrey,891624287,0.08616835573857229,134$,$133,37.57314402609802,55.83332831921957
18,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435845980974,Andrey,891624287,0.09531972340445409,134$,$133,37.57304736397823,55.83318444985668
19,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-61,1435845982003,Andrey,891624287,0.10427101363249246,134$,$133,37.57295281519385,55.833043725411834
20,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-65,1435845983014,Andrey,891624287,0.11306572043577978,134$,$133,37.572870041691765,55.83290355837632
21,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-67,1435845984041,Andrey,891624287,0.1219996118141766,134$,$133,37.57279474833469,55.83275951917558
22,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435845985058,Andrey,891624287,0.13084651516638854,134$,$133,37.57272018809829,55.83261688193826
23,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435845986074,Andrey,891624287,0.13968471598276833,134$,$133,37.57264548434741,55.83247442036498
24,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435845987120,Andrey,891624287,0.1487838891737331,134$,$133,37.572570352032784,55.832327488130744
25,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435845988181,Andrey,891624287,0.15801354855199043,134$,$133,37.57250573042016,55.83217670439547
26,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435845989229,Andrey,891624287,0.16713012059259674,134$,$133,37.57245677345455,55.83202608060024
27,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435845990255,Andrey,891624287,0.17605531358317658,134$,$133,37.57241645999852,55.831877875055575
28,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-69,1435845991286,Andrey,891624287,0.1850240005868489,134$,$133,37.572392443717156,55.83172777340445
29,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-73,1435845992413,Andrey,891624287,0.19482779504117803,134$,$133,37.57237213263944,55.83156345954943
30,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-77,1435845993448,Andrey,891624287,0.20383127767012582,134$,$133,37.57235839663974,55.8314123639915
31,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-83,1435845994499,Andrey,891624287,0.2129739469481906,134$,$133,37.57234444829247,55.83125893201626
32,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-83,1435845995563,Andrey,891624287,0.22222970148989887,134$,$133,37.57233032741872,55.83110360163128
33,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-89,1435845996608,Andrey,891624287,0.2313201762930467,134$,$133,37.57234527213075,55.83095109718667
34,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-93,1435845997672,Andrey,891624287,0.2405759308347549,134$,$133,37.57236119791677,55.830795820647026
35,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-97,1435845998745,Andrey,891624287,0.24990997708883864,134$,$133,37.57238027130858,55.830639347844524
36,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-101,1435845999810,Andrey,891624287,0.2591744320923714,134$,$133,37.572402828911365,55.83048418281662
37,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-103,1435846000858,Andrey,891624287,0.2682910041329777,134$,$133,37.57242502644059,55.83033149399109
38,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-105,1435846001888,Andrey,891624287,0.2772509927488331,134$,$133,37.57244684271191,55.830181427117594
39,1,830,,7788,250,2,ServiceLog,2G,EDGE,-1,-105,1435846002942,Andrey,891624287,0.28641975719034873,134$,$133,37.57246916732206,55.83002786295102
