,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,562,1063,770,250,1,Коньково 3,2G,EDGE,-1,-75,1417416243559,bishop,427857976,0.0,105$,$106,37.519059999999996,55.63306999999999
1,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417416243944,bishop,427857976,8.002341430392196e-05,105$,$106,37.51906039731881,55.6330707946378
2,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417416244957,bishop,427857976,0.0010551397482489613,105$,$106,37.51906523880254,55.633080477606356
3,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417416245978,bishop,427857976,0.003159128883248938,105$,$106,37.51907732961742,55.63310106639229
4,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417416247000,bishop,427857976,0.00639241528189409,105$,$106,37.51909802643778,55.6331323148186
5,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417416248013,bishop,427857976,0.010710162601489725,105$,$106,37.51912566507836,55.633174044089266
6,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417416249033,bishop,427857976,0.016177269561632315,105$,$106,37.519160660966975,55.633226881389355
7,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417416250065,bishop,427857976,0.022851976205102143,105$,$106,37.51920338690812,55.63329138953825
8,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417416251089,bishop,427857976,0.030611568914928312,105$,$106,37.51925305739091,55.633366382507596
9,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417416252121,bishop,427857976,0.039577293387936065,105$,$106,37.51931044852982,55.63345303201859
10,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417416253137,bishop,427857976,0.04952737508741324,105$,$106,37.51937414070805,55.63354919465496
11,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417416254332,bishop,427857976,0.06265690800912826,105$,$106,37.51945818509844,55.63367608475943
12,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417416255357,bishop,427857976,0.07514713549078343,105$,$106,37.51953813718515,55.633796795928035
13,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417416256374,bishop,427857976,0.08866104884020003,105$,$106,37.519626568788816,55.63392698334473
14,1,562,1064,770,250,1,Коньково 4,2G,EDGE,-1,-67,1417416256444,bishop,427857976,0.08866104884020003,105$,$106,37.519626568788816,55.63392698334473
15,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417416257390,bishop,427857976,0.1018224231257298,105$,$106,37.51971445311056,55.634053393574455
16,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417416258402,bishop,427857976,0.11590202920093187,105$,$106,37.51980846887241,55.63418862263621
17,1,562,,770,250,1,ServiceLog,2G,EDGE,-1,-63,1417416259419,bishop,427857976,0.13005120015005342,105$,$106,37.51990294914971,55.63432451937093
